Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Shipping_Type;Location;Frequency_of_Purchases;Review_Rating
224;20;Male;Pants;Clothing;M;Turquoise;Spring; $57.00 ;Bank Transfer;Store Pickup;Wyoming;Every 3 Months;3.7
225;63;Male;Socks;Clothing;S;Beige;Summer; $88.00 ;PayPal;Free Shipping;South Dakota;Bi-Weekly;4.1
226;25;Male;Jacket;Outerwear;M;Olive;Spring; $43.00 ;Bank Transfer;Store Pickup;Arkansas;Weekly;4.2
227;29;Male;Shoes;Footwear;L;Violet;Spring; $35.00 ;PayPal;2-Day Shipping;Texas;Fortnightly;3.0
228;50;Male;Jeans;Clothing;M;Turquoise;Winter; $81.00 ;Bank Transfer;Store Pickup;Rhode Island;Every 3 Months;2.8
229;18;Male;Socks;Clothing;M;White;Spring; $67.00 ;Bank Transfer;Free Shipping;New Hampshire;Annually;4.9
230;70;Male;Sandals;Footwear;S;Silver;Spring; $73.00 ;Cash;Standard;Ohio;Monthly;4.7
231;66;Male;Scarf;Accessories;L;Olive;Fall; $73.00 ;Bank Transfer;Standard;Utah;Quarterly;4.6
232;28;Male;Blouse;Clothing;M;Blue;Spring; $80.00 ;Cash;Free Shipping;Tennessee;Annually;3.0
233;54;Male;Jewelry;Accessories;L;Purple;Winter; $37.00 ;PayPal;Standard;Hawaii;Every 3 Months;4.8
234;19;Male;Sweater;Clothing;XL;Yellow;Fall; $52.00 ;Credit Card;Standard;Arizona;Quarterly;3.2
235;20;Male;Gloves;Accessories;S;Silver;Summer; $95.00 ;Debit Card;2-Day Shipping;South Dakota;Every 3 Months;2.9
236;43;Male;Sunglasses;Accessories;M;Cyan;Winter; $80.00 ;Bank Transfer;Express;New Jersey;Fortnightly;3.9
237;38;Male;Coat;Outerwear;L;Green;Winter; $41.00 ;Bank Transfer;Next Day Air;North Dakota;Monthly;4.0
238;50;Male;Dress;Clothing;M;Beige;Summer; $50.00 ;Cash;Free Shipping;Iowa;Quarterly;3.4
239;64;Male;Skirt;Clothing;M;Peach;Fall; $33.00 ;Venmo;Store Pickup;Ohio;Monthly;3.5
240;49;Male;Pants;Clothing;L;Yellow;Summer; $33.00 ;Debit Card;Free Shipping;Vermont;Annually;2.8
241;47;Male;Sweater;Clothing;XL;Turquoise;Winter; $69.00 ;Credit Card;Express;Montana;Fortnightly;4.6
242;36;Male;Hoodie;Clothing;M;Peach;Winter; $39.00 ;Bank Transfer;Standard;Delaware;Monthly;3.2
243;55;Male;Coat;Outerwear;L;Gray;Summer; $90.00 ;Venmo;2-Day Shipping;New York;Quarterly;4.8
244;25;Male;Jewelry;Accessories;M;Olive;Winter; $36.00 ;Venmo;Store Pickup;Kentucky;Annually;4.0
245;53;Male;Belt;Accessories;S;Indigo;Spring; $58.00 ;Bank Transfer;Next Day Air;Oregon;Fortnightly;4.7
246;49;Male;Sandals;Footwear;L;Charcoal;Summer; $20.00 ;Credit Card;Next Day Air;Rhode Island;Fortnightly;3.7
247;35;Male;Sunglasses;Accessories;XL;Beige;Spring; $55.00 ;Debit Card;Standard;Nevada;Annually;3.3
248;29;Male;Sweater;Clothing;XL;Brown;Spring; $20.00 ;Debit Card;Store Pickup;Montana;Annually;4.3
249;47;Male;Belt;Accessories;M;Blue;Winter; $79.00 ;Venmo;Free Shipping;Pennsylvania;Quarterly;4.2
250;53;Male;Handbag;Accessories;S;Teal;Fall; $70.00 ;Cash;2-Day Shipping;Alaska;Monthly;4.9
251;33;Male;Skirt;Clothing;L;Black;Fall; $50.00 ;Bank Transfer;Store Pickup;Mississippi;Fortnightly;4.2
252;21;Male;Handbag;Accessories;XL;Gold;Winter; $82.00 ;Bank Transfer;Free Shipping;Wyoming;Annually;3.7
253;32;Male;Shorts;Clothing;M;Violet;Summer; $93.00 ;Bank Transfer;Standard;Delaware;Quarterly;3.8
254;52;Male;Boots;Footwear;L;Cyan;Winter; $63.00 ;PayPal;Store Pickup;Oklahoma;Weekly;4.8
255;67;Male;Sunglasses;Accessories;M;White;Winter; $55.00 ;Bank Transfer;Standard;Indiana;Every 3 Months;2.7
256;43;Male;Scarf;Accessories;M;Charcoal;Spring; $24.00 ;Credit Card;Free Shipping;Maryland;Weekly;3.9
257;58;Male;Jewelry;Accessories;XL;Violet;Spring; $97.00 ;PayPal;Next Day Air;South Dakota;Quarterly;3.0
258;20;Male;Handbag;Accessories;M;Red;Summer; $44.00 ;Cash;Standard;West Virginia;Annually;2.8
259;61;Male;Gloves;Accessories;S;Lavender;Spring; $69.00 ;Debit Card;Free Shipping;Alabama;Annually;3.1
260;32;Male;Jeans;Clothing;M;Gold;Fall; $94.00 ;PayPal;Free Shipping;Louisiana;Monthly;3.8
261;38;Male;Hat;Accessories;S;Red;Winter; $53.00 ;Cash;Standard;Montana;Every 3 Months;4.0
262;21;Male;Jeans;Clothing;L;Magenta;Winter; $60.00 ;PayPal;Standard;California;Weekly;2.8
263;37;Male;Pants;Clothing;M;Teal;Summer; $38.00 ;PayPal;Store Pickup;Hawaii;Quarterly;2.5
264;27;Male;Shorts;Clothing;M;Purple;Summer; $56.00 ;Debit Card;Free Shipping;Iowa;Quarterly;3.6
265;36;Male;Pants;Clothing;S;Charcoal;Fall; $63.00 ;Cash;Free Shipping;Colorado;Weekly;2.6
266;32;Male;Backpack;Accessories;M;Gray;Spring; $59.00 ;Cash;Express;Michigan;Weekly;4.4
267;51;Male;Jewelry;Accessories;L;White;Summer; $78.00 ;Venmo;Next Day Air;Louisiana;Weekly;4.3
268;64;Male;Sweater;Clothing;M;Olive;Spring; $100.00 ;Credit Card;Express;Maryland;Fortnightly;3.2
269;68;Male;Shoes;Footwear;M;Charcoal;Spring; $95.00 ;PayPal;2-Day Shipping;Georgia;Weekly;4.9
270;68;Male;Blouse;Clothing;M;Charcoal;Winter; $86.00 ;Credit Card;2-Day Shipping;Georgia;Annually;2.6
271;33;Male;Jeans;Clothing;XL;Orange;Fall; $31.00 ;Cash;Express;North Dakota;Bi-Weekly;4.3
272;65;Male;Sunglasses;Accessories;XL;Yellow;Summer; $97.00 ;PayPal;Free Shipping;Maryland;Annually;4.4
273;48;Male;Jewelry;Accessories;M;Beige;Summer; $74.00 ;Credit Card;Free Shipping;Oregon;Monthly;2.9
274;69;Male;Coat;Outerwear;S;Silver;Spring; $26.00 ;Debit Card;2-Day Shipping;North Dakota;Quarterly;4.8
275;59;Male;Jewelry;Accessories;M;Indigo;Spring; $54.00 ;Credit Card;Free Shipping;Maryland;Monthly;4.2
276;48;Male;Backpack;Accessories;XL;Lavender;Winter; $64.00 ;PayPal;Next Day Air;Virginia;Monthly;3.1
277;25;Male;Skirt;Clothing;XL;Turquoise;Fall; $84.00 ;Debit Card;Store Pickup;South Dakota;Weekly;3.2
278;29;Male;Shirt;Clothing;M;Green;Winter; $94.00 ;Venmo;Express;Georgia;Weekly;4.1
279;57;Male;Sweater;Clothing;M;Orange;Spring; $45.00 ;Bank Transfer;Free Shipping;Hawaii;Annually;3.3
280;23;Male;Sneakers;Footwear;L;Turquoise;Summer; $73.00 ;PayPal;Express;Arkansas;Quarterly;3.2
281;45;Male;Sandals;Footwear;S;Cyan;Fall; $84.00 ;Credit Card;Standard;Montana;Weekly;3.8
282;38;Male;Belt;Accessories;XL;Charcoal;Spring; $90.00 ;Credit Card;Standard;Oklahoma;Every 3 Months;3.6
283;21;Male;Skirt;Clothing;M;Teal;Summer; $29.00 ;PayPal;Standard;Minnesota;Weekly;3.9
284;32;Male;Sweater;Clothing;S;Maroon;Fall; $56.00 ;Venmo;Express;Montana;Every 3 Months;4.5
285;63;Male;Skirt;Clothing;M;Red;Summer; $95.00 ;Bank Transfer;Free Shipping;Ohio;Weekly;4.6
286;29;Male;Handbag;Accessories;XL;Yellow;Summer; $63.00 ;Venmo;Free Shipping;Kentucky;Quarterly;4.8
287;27;Male;Jewelry;Accessories;L;Gray;Summer; $33.00 ;Bank Transfer;Standard;Nebraska;Fortnightly;4.6
288;56;Male;Scarf;Accessories;L;Blue;Spring; $66.00 ;Bank Transfer;Standard;Delaware;Quarterly;4.7
289;30;Male;T-shirt;Clothing;M;Lavender;Winter; $41.00 ;PayPal;Express;North Carolina;Every 3 Months;4.4
290;49;Male;Coat;Outerwear;M;Yellow;Fall; $29.00 ;Venmo;Free Shipping;New York;Every 3 Months;3.2
291;58;Male;T-shirt;Clothing;M;Indigo;Winter; $51.00 ;Credit Card;2-Day Shipping;Colorado;Weekly;4.9
292;57;Male;Dress;Clothing;XL;Violet;Fall; $70.00 ;Bank Transfer;Next Day Air;Delaware;Fortnightly;4.1
293;60;Male;Shoes;Footwear;M;Green;Spring; $72.00 ;Cash;Next Day Air;Utah;Fortnightly;2.7
294;69;Male;Handbag;Accessories;M;White;Spring; $38.00 ;PayPal;Standard;Connecticut;Annually;3.5
295;70;Male;Skirt;Clothing;M;Gold;Spring; $21.00 ;Debit Card;Standard;New Jersey;Fortnightly;3.4
296;53;Male;Sunglasses;Accessories;M;Indigo;Winter; $47.00 ;PayPal;2-Day Shipping;West Virginia;Weekly;2.7
297;25;Male;Sandals;Footwear;S;Lavender;Spring; $42.00 ;Venmo;2-Day Shipping;Indiana;Annually;3.4
298;48;Male;Shoes;Footwear;XL;Purple;Summer; $80.00 ;Venmo;Store Pickup;Delaware;Quarterly;4.7
299;69;Male;T-shirt;Clothing;M;Lavender;Winter; $25.00 ;PayPal;Next Day Air;Maryland;Annually;3.7
300;25;Male;Sneakers;Footwear;M;Maroon;Summer; $20.00 ;Cash;Store Pickup;Pennsylvania;Every 3 Months;4.6
301;29;Male;Hat;Accessories;M;Teal;Spring; $100.00 ;Venmo;Standard;Iowa;Monthly;4.5
302;46;Male;Skirt;Clothing;M;Green;Spring; $40.00 ;PayPal;Free Shipping;Pennsylvania;Monthly;2.6
303;37;Male;Sweater;Clothing;L;Olive;Summer; $51.00 ;Debit Card;2-Day Shipping;Delaware;Monthly;3.8
304;20;Male;Sandals;Footwear;M;Turquoise;Summer; $23.00 ;Debit Card;Express;Oregon;Quarterly;3.4
305;40;Male;Dress;Clothing;M;Green;Winter; $79.00 ;Debit Card;Express;Oregon;Every 3 Months;4.9
306;60;Male;Sweater;Clothing;M;Teal;Fall; $64.00 ;Bank Transfer;Express;Utah;Quarterly;4.9
307;26;Male;Jacket;Outerwear;S;White;Summer; $76.00 ;PayPal;Free Shipping;North Dakota;Bi-Weekly;4.3
308;29;Male;Gloves;Accessories;M;Orange;Winter; $60.00 ;Credit Card;Standard;Florida;Fortnightly;3.6
309;66;Male;Handbag;Accessories;M;Beige;Fall; $36.00 ;Cash;Store Pickup;Maryland;Annually;3.5
310;66;Male;Dress;Clothing;M;Yellow;Spring; $57.00 ;Debit Card;Standard;Minnesota;Quarterly;3.1
311;56;Male;Pants;Clothing;M;Charcoal;Winter; $91.00 ;Venmo;Next Day Air;Montana;Monthly;3.0
312;69;Male;Jeans;Clothing;L;Silver;Winter; $80.00 ;Credit Card;Express;Rhode Island;Annually;4.8
313;38;Male;Pants;Clothing;L;Green;Spring; $49.00 ;Bank Transfer;Standard;Massachusetts;Quarterly;4.5
314;42;Male;Dress;Clothing;M;Pink;Spring; $51.00 ;Bank Transfer;Standard;Vermont;Fortnightly;2.6
315;30;Male;Pants;Clothing;M;Purple;Summer; $24.00 ;Venmo;Express;New Jersey;Annually;4.5
316;66;Male;Jewelry;Accessories;XL;Orange;Spring; $93.00 ;Venmo;Standard;Wisconsin;Bi-Weekly;4.1
317;36;Male;Handbag;Accessories;M;Charcoal;Fall; $32.00 ;Debit Card;Standard;California;Every 3 Months;4.1
318;58;Male;Sweater;Clothing;L;Teal;Fall; $79.00 ;Credit Card;2-Day Shipping;West Virginia;Weekly;2.7
319;45;Male;Backpack;Accessories;M;Beige;Winter; $59.00 ;Credit Card;Store Pickup;South Dakota;Every 3 Months;3.1
320;47;Male;Shorts;Clothing;XL;White;Spring; $39.00 ;Venmo;Free Shipping;Maine;Every 3 Months;4.1
321;66;Male;Jewelry;Accessories;L;White;Summer; $57.00 ;Venmo;Standard;Kansas;Weekly;4.7
322;41;Male;Sneakers;Footwear;L;Orange;Summer; $75.00 ;Bank Transfer;Next Day Air;Vermont;Weekly;4.9
323;41;Male;Belt;Accessories;S;Cyan;Winter; $22.00 ;Credit Card;Standard;Tennessee;Monthly;4.0
324;66;Male;Hoodie;Clothing;M;Orange;Winter; $56.00 ;Bank Transfer;Standard;Tennessee;Bi-Weekly;4.0
325;37;Male;Shirt;Clothing;M;Olive;Summer; $41.00 ;Cash;Free Shipping;Wyoming;Bi-Weekly;3.4
326;70;Male;Pants;Clothing;M;Charcoal;Winter; $69.00 ;Bank Transfer;Standard;Vermont;Quarterly;4.5
327;62;Male;Scarf;Accessories;M;White;Fall; $69.00 ;Venmo;2-Day Shipping;New Jersey;Annually;4.9
328;61;Male;Coat;Outerwear;M;Teal;Summer; $96.00 ;Debit Card;Free Shipping;Iowa;Every 3 Months;2.7
329;48;Male;Coat;Outerwear;M;Yellow;Fall; $47.00 ;Cash;Store Pickup;Florida;Quarterly;2.6
330;70;Male;Socks;Clothing;S;White;Summer; $37.00 ;Debit Card;2-Day Shipping;Nevada;Bi-Weekly;4.6
331;46;Male;Sweater;Clothing;M;Beige;Winter; $62.00 ;Debit Card;Free Shipping;North Dakota;Annually;2.9
332;31;Male;Shirt;Clothing;L;Beige;Fall; $70.00 ;Credit Card;Standard;Florida;Bi-Weekly;4.4
333;19;Male;Shirt;Clothing;M;Maroon;Winter; $28.00 ;Debit Card;2-Day Shipping;New York;Fortnightly;4.2
334;39;Male;Sweater;Clothing;M;Teal;Winter; $62.00 ;PayPal;Standard;Alaska;Weekly;3.9
335;41;Male;Blouse;Clothing;M;Lavender;Fall; $33.00 ;Credit Card;2-Day Shipping;Kansas;Annually;4.5
336;20;Male;Sweater;Clothing;L;Maroon;Spring; $29.00 ;Debit Card;Standard;Oregon;Fortnightly;4.6
337;36;Male;Hat;Accessories;S;Orange;Fall; $33.00 ;Cash;Next Day Air;Rhode Island;Every 3 Months;4.5
338;32;Male;Sweater;Clothing;M;Cyan;Winter; $29.00 ;Bank Transfer;Next Day Air;New Mexico;Every 3 Months;3.0
339;69;Male;Hoodie;Clothing;M;Silver;Winter; $89.00 ;Cash;Express;Massachusetts;Weekly;4.9
340;40;Male;Shorts;Clothing;M;Teal;Spring; $36.00 ;Debit Card;Next Day Air;Pennsylvania;Bi-Weekly;2.7
341;40;Male;Shorts;Clothing;L;Blue;Summer; $52.00 ;Venmo;Standard;New Jersey;Annually;4.9
342;20;Male;Hat;Accessories;S;Blue;Summer; $27.00 ;Debit Card;Standard;Utah;Weekly;4.6
343;64;Male;Coat;Outerwear;M;Olive;Spring; $98.00 ;Credit Card;Next Day Air;Kentucky;Quarterly;3.1
344;27;Male;Sandals;Footwear;M;Purple;Summer; $50.00 ;Credit Card;Store Pickup;Nebraska;Weekly;3.7
345;24;Male;Skirt;Clothing;M;Charcoal;Winter; $36.00 ;Credit Card;Free Shipping;Virginia;Monthly;4.7
346;48;Male;Shoes;Footwear;S;Olive;Winter; $53.00 ;Bank Transfer;2-Day Shipping;Wyoming;Annually;4.9
347;49;Male;Jeans;Clothing;L;Violet;Spring; $58.00 ;Credit Card;Express;New Mexico;Bi-Weekly;2.6
348;36;Male;Sandals;Footwear;L;Red;Fall; $51.00 ;Credit Card;Standard;Oregon;Annually;2.9
349;56;Male;Blouse;Clothing;M;Beige;Fall; $86.00 ;Venmo;Next Day Air;South Carolina;Annually;4.3
350;37;Male;Hat;Accessories;M;Green;Winter; $23.00 ;Cash;Store Pickup;Arizona;Fortnightly;3.3
351;42;Male;Sweater;Clothing;M;Violet;Spring; $98.00 ;Credit Card;Store Pickup;Kentucky;Quarterly;3.3
352;28;Male;Skirt;Clothing;M;Teal;Winter; $31.00 ;Debit Card;Express;New York;Every 3 Months;3.3
353;27;Male;Jeans;Clothing;XL;Yellow;Fall; $86.00 ;Cash;Store Pickup;Texas;Monthly;4.9
354;63;Male;Sneakers;Footwear;L;Yellow;Fall; $21.00 ;Venmo;Express;Missouri;Quarterly;3.0
355;58;Male;Jewelry;Accessories;S;Olive;Fall; $48.00 ;Venmo;Standard;Pennsylvania;Weekly;3.6
356;37;Male;Jewelry;Accessories;XL;Magenta;Fall; $81.00 ;Credit Card;2-Day Shipping;Oregon;Bi-Weekly;4.9
357;56;Male;Pants;Clothing;L;Black;Spring; $20.00 ;Cash;2-Day Shipping;Nevada;Fortnightly;3.4
358;18;Male;Belt;Accessories;M;Olive;Spring; $99.00 ;Credit Card;Free Shipping;Arkansas;Weekly;3.2
359;48;Male;Hat;Accessories;XL;Magenta;Summer; $100.00 ;Credit Card;Next Day Air;Minnesota;Every 3 Months;3.9
360;31;Male;Sneakers;Footwear;M;Olive;Winter; $26.00 ;Venmo;Standard;Georgia;Quarterly;4.0
361;51;Male;Pants;Clothing;M;Teal;Summer; $91.00 ;Credit Card;Express;Rhode Island;Every 3 Months;2.9
362;65;Male;T-shirt;Clothing;M;White;Spring; $24.00 ;Debit Card;Standard;Nevada;Annually;2.7
363;53;Male;Sneakers;Footwear;M;Charcoal;Fall; $34.00 ;Debit Card;Store Pickup;Texas;Every 3 Months;4.6
364;55;Male;Shorts;Clothing;L;Yellow;Winter; $34.00 ;PayPal;Standard;Florida;Annually;3.8
365;62;Male;Shoes;Footwear;L;Charcoal;Summer; $38.00 ;Venmo;Standard;North Dakota;Monthly;4.0
366;55;Male;Gloves;Accessories;XL;Gray;Summer; $79.00 ;Cash;2-Day Shipping;West Virginia;Annually;4.8
367;64;Male;Socks;Clothing;M;Turquoise;Spring; $35.00 ;PayPal;Next Day Air;Nebraska;Every 3 Months;2.6
368;52;Male;Dress;Clothing;XL;Cyan;Spring; $60.00 ;PayPal;Next Day Air;Tennessee;Weekly;4.5
369;24;Male;Handbag;Accessories;M;Charcoal;Spring; $68.00 ;PayPal;Store Pickup;Oklahoma;Fortnightly;4.7
370;38;Male;Belt;Accessories;M;Silver;Summer; $81.00 ;PayPal;Express;Wisconsin;Quarterly;4.1
371;59;Male;Scarf;Accessories;M;Olive;Winter; $86.00 ;Debit Card;Next Day Air;Oregon;Annually;2.8
372;27;Male;Sneakers;Footwear;S;Pink;Winter; $88.00 ;Venmo;Store Pickup;North Carolina;Bi-Weekly;3.0
373;24;Male;Sweater;Clothing;L;Orange;Summer; $23.00 ;PayPal;Free Shipping;Pennsylvania;Bi-Weekly;4.2
374;23;Male;Coat;Outerwear;L;White;Summer; $39.00 ;Cash;Free Shipping;North Dakota;Quarterly;3.9
375;69;Male;Jewelry;Accessories;S;Purple;Spring; $85.00 ;Credit Card;Standard;Ohio;Monthly;3.8
376;59;Male;Sunglasses;Accessories;M;Olive;Summer; $93.00 ;Bank Transfer;2-Day Shipping;Oklahoma;Annually;3.9
377;51;Male;Shoes;Footwear;S;Gray;Fall; $71.00 ;Credit Card;Standard;South Carolina;Every 3 Months;4.1
378;63;Male;Scarf;Accessories;M;Silver;Spring; $78.00 ;Venmo;Next Day Air;Maine;Monthly;3.0
379;54;Male;Dress;Clothing;L;Orange;Winter; $65.00 ;Debit Card;Next Day Air;Nevada;Fortnightly;4.5
380;32;Male;T-shirt;Clothing;S;Magenta;Fall; $31.00 ;Cash;Next Day Air;Montana;Every 3 Months;4.3
381;39;Male;Backpack;Accessories;XL;Beige;Fall; $45.00 ;Bank Transfer;Next Day Air;New Hampshire;Weekly;2.6
382;66;Male;Jewelry;Accessories;L;Lavender;Winter; $29.00 ;PayPal;Next Day Air;Maine;Monthly;3.4
383;28;Male;Jeans;Clothing;M;Peach;Winter; $68.00 ;PayPal;Next Day Air;California;Weekly;4.8
384;50;Male;Sunglasses;Accessories;S;Magenta;Fall; $85.00 ;Bank Transfer;2-Day Shipping;West Virginia;Annually;2.6
385;70;Male;Sweater;Clothing;M;Beige;Fall; $37.00 ;PayPal;Standard;California;Quarterly;4.1
386;67;Male;Shorts;Clothing;S;Yellow;Fall; $85.00 ;Cash;Standard;West Virginia;Annually;4.4
387;64;Male;Jewelry;Accessories;L;Brown;Spring; $28.00 ;Credit Card;Express;Louisiana;Weekly;2.8
388;45;Male;Coat;Outerwear;L;Silver;Summer; $97.00 ;Debit Card;Next Day Air;Georgia;Bi-Weekly;3.2
389;22;Male;Handbag;Accessories;M;Orange;Summer; $59.00 ;Bank Transfer;Next Day Air;Washington;Quarterly;3.6
390;27;Male;Boots;Footwear;L;Purple;Spring; $85.00 ;Bank Transfer;Store Pickup;Virginia;Annually;3.3
391;25;Male;Gloves;Accessories;M;Indigo;Winter; $70.00 ;Debit Card;2-Day Shipping;Indiana;Weekly;3.3
392;37;Male;Sweater;Clothing;L;Gray;Spring; $100.00 ;Cash;Store Pickup;Minnesota;Monthly;2.7
393;26;Male;T-shirt;Clothing;XL;Black;Spring; $64.00 ;Cash;Store Pickup;Idaho;Annually;3.1
394;33;Male;Shoes;Footwear;L;Maroon;Fall; $31.00 ;Venmo;Store Pickup;Vermont;Every 3 Months;4.9
395;43;Male;Scarf;Accessories;M;Beige;Spring; $63.00 ;Debit Card;Next Day Air;North Dakota;Quarterly;3.2
396;37;Male;Sneakers;Footwear;L;Brown;Winter; $91.00 ;Cash;Next Day Air;Rhode Island;Monthly;2.5
397;46;Male;Dress;Clothing;S;Black;Fall; $92.00 ;Cash;2-Day Shipping;South Carolina;Annually;2.8
398;22;Male;Belt;Accessories;M;Indigo;Fall; $62.00 ;Credit Card;2-Day Shipping;Mississippi;Quarterly;3.1
399;20;Male;Boots;Footwear;S;Silver;Winter; $95.00 ;Credit Card;Standard;Montana;Quarterly;4.6
400;60;Male;Scarf;Accessories;L;Blue;Fall; $73.00 ;Debit Card;Next Day Air;Idaho;Quarterly;3.1
401;39;Male;Boots;Footwear;M;Green;Winter; $25.00 ;Bank Transfer;Store Pickup;Utah;Bi-Weekly;4.4
402;43;Male;T-shirt;Clothing;L;Orange;Fall; $45.00 ;Bank Transfer;Express;Oklahoma;Weekly;3.4
403;31;Male;Backpack;Accessories;L;Cyan;Fall; $83.00 ;Venmo;Standard;California;Fortnightly;3.9
404;19;Male;Sneakers;Footwear;M;Orange;Winter; $51.00 ;Cash;Free Shipping;Nevada;Every 3 Months;4.4
405;35;Male;T-shirt;Clothing;M;Indigo;Spring; $45.00 ;Cash;Store Pickup;Delaware;Annually;2.9
406;41;Male;Jeans;Clothing;S;Silver;Summer; $75.00 ;Credit Card;Store Pickup;South Carolina;Annually;4.2
407;52;Male;Gloves;Accessories;M;Peach;Spring; $63.00 ;PayPal;Free Shipping;Maryland;Quarterly;4.9
408;45;Male;Hoodie;Clothing;XL;Teal;Spring; $31.00 ;Bank Transfer;Standard;North Carolina;Weekly;3.4
409;34;Male;Sneakers;Footwear;L;White;Spring; $87.00 ;Cash;2-Day Shipping;Alabama;Every 3 Months;4.4
410;35;Male;Shorts;Clothing;M;Brown;Winter; $70.00 ;Debit Card;Standard;Minnesota;Quarterly;2.6
411;29;Male;Sweater;Clothing;L;Lavender;Spring; $94.00 ;PayPal;Standard;Virginia;Quarterly;3.3
412;59;Male;Jeans;Clothing;M;Indigo;Summer; $68.00 ;Credit Card;2-Day Shipping;Michigan;Fortnightly;3.6
413;24;Male;Jacket;Outerwear;M;Yellow;Summer; $30.00 ;Venmo;2-Day Shipping;Maine;Bi-Weekly;3.4
414;70;Male;Jewelry;Accessories;S;White;Summer; $91.00 ;Bank Transfer;Standard;Nevada;Fortnightly;4.1
415;29;Male;Backpack;Accessories;L;Violet;Winter; $58.00 ;Venmo;2-Day Shipping;Wyoming;Monthly;2.6
416;67;Male;Coat;Outerwear;M;Lavender;Winter; $50.00 ;Cash;Free Shipping;Connecticut;Every 3 Months;3.8
417;36;Male;Belt;Accessories;L;Olive;Spring; $28.00 ;Debit Card;Express;Oregon;Every 3 Months;3.5
418;23;Male;Sandals;Footwear;L;Beige;Fall; $93.00 ;Venmo;2-Day Shipping;Mississippi;Bi-Weekly;2.7
419;18;Male;Sweater;Clothing;L;Purple;Spring; $53.00 ;Venmo;Express;Illinois;Every 3 Months;2.8
420;53;Male;Shorts;Clothing;S;Teal;Winter; $43.00 ;PayPal;Express;Utah;Quarterly;4.6
421;32;Male;Socks;Clothing;S;Peach;Spring; $75.00 ;Venmo;Express;North Carolina;Annually;4.0
422;38;Male;Shirt;Clothing;M;Violet;Winter; $45.00 ;PayPal;Store Pickup;Kentucky;Annually;3.0
423;47;Male;Pants;Clothing;M;Purple;Fall; $80.00 ;Bank Transfer;Free Shipping;Minnesota;Weekly;3.9
424;46;Male;Scarf;Accessories;L;Teal;Spring; $67.00 ;Venmo;2-Day Shipping;New York;Weekly;4.1
425;66;Male;Sweater;Clothing;M;Gold;Winter; $25.00 ;PayPal;Store Pickup;Illinois;Monthly;4.5
426;40;Male;Jeans;Clothing;S;Teal;Winter; $29.00 ;Debit Card;Standard;North Dakota;Quarterly;3.5
427;43;Male;Pants;Clothing;M;Violet;Winter; $44.00 ;Debit Card;Next Day Air;Louisiana;Fortnightly;2.6
428;58;Male;Backpack;Accessories;L;Black;Winter; $66.00 ;Credit Card;Next Day Air;Illinois;Weekly;3.9
429;21;Male;Coat;Outerwear;XL;Gold;Winter; $63.00 ;Bank Transfer;Standard;Wyoming;Weekly;3.3
430;42;Male;Sandals;Footwear;M;Gold;Winter; $60.00 ;Debit Card;Store Pickup;Washington;Monthly;3.4
431;24;Male;Shirt;Clothing;M;Brown;Summer; $94.00 ;Credit Card;Express;Texas;Quarterly;3.5
432;43;Male;Hat;Accessories;L;Cyan;Winter; $45.00 ;Bank Transfer;Next Day Air;New Hampshire;Weekly;4.3
433;47;Male;Shirt;Clothing;S;Indigo;Fall; $32.00 ;PayPal;Store Pickup;Indiana;Bi-Weekly;4.3
434;49;Male;Skirt;Clothing;M;Orange;Fall; $87.00 ;Credit Card;Next Day Air;Alabama;Quarterly;5.0
435;50;Male;Shoes;Footwear;L;Pink;Spring; $32.00 ;PayPal;Next Day Air;Oklahoma;Fortnightly;3.5
436;51;Male;Coat;Outerwear;XL;Olive;Winter; $35.00 ;Debit Card;Free Shipping;Montana;Quarterly;2.6
437;40;Male;Pants;Clothing;L;Cyan;Summer; $90.00 ;Cash;Standard;Tennessee;Fortnightly;3.7
438;45;Male;Jewelry;Accessories;M;Peach;Summer; $24.00 ;PayPal;Next Day Air;New Mexico;Quarterly;2.8
439;52;Male;Belt;Accessories;M;Turquoise;Winter; $25.00 ;Venmo;Store Pickup;Iowa;Bi-Weekly;2.6
440;62;Male;Jacket;Outerwear;M;Turquoise;Summer; $69.00 ;Bank Transfer;2-Day Shipping;Idaho;Monthly;3.2
441;20;Male;Shirt;Clothing;XL;Maroon;Winter; $43.00 ;Credit Card;2-Day Shipping;Oklahoma;Weekly;2.9
442;43;Male;Hoodie;Clothing;M;Maroon;Winter; $68.00 ;Cash;Store Pickup;Florida;Fortnightly;4.4
443;29;Male;Sunglasses;Accessories;M;Olive;Fall; $47.00 ;Debit Card;Express;Michigan;Monthly;2.5
444;22;Male;Sunglasses;Accessories;M;Magenta;Summer; $56.00 ;Bank Transfer;Next Day Air;Hawaii;Monthly;3.4
445;48;Male;Dress;Clothing;M;Red;Summer; $22.00 ;Bank Transfer;Standard;California;Annually;4.6
446;42;Male;Boots;Footwear;M;Olive;Fall; $45.00 ;Debit Card;Standard;Iowa;Fortnightly;4.4
447;19;Male;Shirt;Clothing;M;Silver;Summer; $82.00 ;PayPal;Store Pickup;West Virginia;Monthly;4.4
448;60;Male;Shorts;Clothing;S;Turquoise;Spring; $63.00 ;PayPal;Free Shipping;Washington;Bi-Weekly;3.6
449;32;Male;Gloves;Accessories;M;Yellow;Summer; $24.00 ;Cash;Next Day Air;Missouri;Monthly;3.2
