Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Transaction_ID;Shipping_Type;Shippment_ID;Location;Location ID;Frequency_of_Purchases;Review_Rating
205;24;Male;Sneakers;Footwear;M;Yellow;Fall; $22.00 ;Bank Transfer;205;Standard;205;Arizona;205;Fortnightly;4.5
206;67;Male;Shirt;Clothing;M;Silver;Winter; $22.00 ;Bank Transfer;206;Store Pickup;206;Hawaii;206;Monthly;5
207;24;Male;T-shirt;Clothing;L;Silver;Summer; $52.00 ;Debit Card;207;Standard;207;Wisconsin;207;Bi-Weekly;4.6
208;62;Male;Gloves;Accessories;M;Silver;Summer; $55.00 ;Bank Transfer;208;Express;208;Rhode Island;208;Annually;3.6
209;57;Male;Skirt;Clothing;M;Gold;Spring; $48.00 ;PayPal;209;Free Shipping;209;Wisconsin;209;Every 3 Months;2.5
210;55;Male;Sandals;Footwear;S;Olive;Winter; $91.00 ;Venmo;210;2-Day Shipping;210;Minnesota;210;Bi-Weekly;3
211;45;Male;Jacket;Outerwear;L;Teal;Fall; $76.00 ;PayPal;211;Free Shipping;211;Vermont;211;Weekly;3
212;69;Male;Skirt;Clothing;L;Maroon;Fall; $49.00 ;Credit Card;212;Next Day Air;212;South Dakota;212;Monthly;3.3
213;67;Male;Handbag;Accessories;L;Blue;Fall; $99.00 ;PayPal;213;Express;213;Virginia;213;Quarterly;3.4
214;30;Male;Handbag;Accessories;L;Peach;Fall; $58.00 ;PayPal;214;Store Pickup;214;Nevada;214;Fortnightly;4.9
215;24;Male;Jacket;Outerwear;L;Blue;Summer; $79.00 ;PayPal;215;Free Shipping;215;Hawaii;215;Bi-Weekly;4.8
216;62;Male;Scarf;Accessories;S;Orange;Spring; $95.00 ;Cash;216;2-Day Shipping;216;New Jersey;216;Monthly;4
217;43;Male;Shorts;Clothing;L;Yellow;Spring; $79.00 ;Credit Card;217;Store Pickup;217;Massachusetts;217;Annually;3
218;35;Male;Sunglasses;Accessories;M;Purple;Winter; $98.00 ;Cash;218;Next Day Air;218;Oklahoma;218;Quarterly;2.6
219;28;Male;T-shirt;Clothing;S;Magenta;Spring; $38.00 ;Cash;219;Free Shipping;219;California;219;Quarterly;3.3
220;32;Male;Belt;Accessories;M;Cyan;Spring; $83.00 ;PayPal;220;Next Day Air;220;Nevada;220;Every 3 Months;4.5
221;39;Male;Sneakers;Footwear;S;Indigo;Spring; $40.00 ;Bank Transfer;221;2-Day Shipping;221;Arizona;221;Weekly;3.8
222;28;Male;Hat;Accessories;XL;Magenta;Summer; $85.00 ;Credit Card;222;Standard;222;North Carolina;222;Weekly;3.7
223;47;Male;Gloves;Accessories;XL;Gray;Spring; $83.00 ;PayPal;223;Standard;223;New York;223;Every 3 Months;3.3
224;20;Male;Pants;Clothing;M;Turquoise;Spring; $57.00 ;Bank Transfer;224;Store Pickup;224;Wyoming;224;Every 3 Months;3.7
225;63;Male;Socks;Clothing;S;Beige;Summer; $88.00 ;PayPal;225;Free Shipping;225;South Dakota;225;Bi-Weekly;4.1
226;25;Male;Jacket;Outerwear;M;Olive;Spring; $43.00 ;Bank Transfer;226;Store Pickup;226;Arkansas;226;Weekly;4.2
227;29;Male;Shoes;Footwear;L;Violet;Spring; $35.00 ;PayPal;227;2-Day Shipping;227;Texas;227;Fortnightly;3
228;50;Male;Jeans;Clothing;M;Turquoise;Winter; $81.00 ;Bank Transfer;228;Store Pickup;228;Rhode Island;228;Every 3 Months;2.8
229;18;Male;Socks;Clothing;M;White;Spring; $67.00 ;Bank Transfer;229;Free Shipping;229;New Hampshire;229;Annually;4.9
230;70;Male;Sandals;Footwear;S;Silver;Spring; $73.00 ;Cash;230;Standard;230;Ohio;230;Monthly;4.7
231;66;Male;Scarf;Accessories;L;Olive;Fall; $73.00 ;Bank Transfer;231;Standard;231;Utah;231;Quarterly;4.6
232;28;Male;Blouse;Clothing;M;Blue;Spring; $80.00 ;Cash;232;Free Shipping;232;Tennessee;232;Annually;3
233;54;Male;Jewelry;Accessories;L;Purple;Winter; $37.00 ;PayPal;233;Standard;233;Hawaii;233;Every 3 Months;4.8
234;19;Male;Sweater;Clothing;XL;Yellow;Fall; $52.00 ;Credit Card;234;Standard;234;Arizona;234;Quarterly;3.2
235;20;Male;Gloves;Accessories;S;Silver;Summer; $95.00 ;Debit Card;235;2-Day Shipping;235;South Dakota;235;Every 3 Months;2.9
236;43;Male;Sunglasses;Accessories;M;Cyan;Winter; $80.00 ;Bank Transfer;236;Express;236;New Jersey;236;Fortnightly;3.9
237;38;Male;Coat;Outerwear;L;Green;Winter; $41.00 ;Bank Transfer;237;Next Day Air;237;North Dakota;237;Monthly;4
238;50;Male;Dress;Clothing;M;Beige;Summer; $50.00 ;Cash;238;Free Shipping;238;Iowa;238;Quarterly;3.4
239;64;Male;Skirt;Clothing;M;Peach;Fall; $33.00 ;Venmo;239;Store Pickup;239;Ohio;239;Monthly;3.5
240;49;Male;Pants;Clothing;L;Yellow;Summer; $33.00 ;Debit Card;240;Free Shipping;240;Vermont;240;Annually;2.8
241;47;Male;Sweater;Clothing;XL;Turquoise;Winter; $69.00 ;Credit Card;241;Express;241;Montana;241;Fortnightly;4.6
242;36;Male;Hoodie;Clothing;M;Peach;Winter; $39.00 ;Bank Transfer;242;Standard;242;Delaware;242;Monthly;3.2
243;55;Male;Coat;Outerwear;L;Gray;Summer; $90.00 ;Venmo;243;2-Day Shipping;243;New York;243;Quarterly;4.8
244;25;Male;Jewelry;Accessories;M;Olive;Winter; $36.00 ;Venmo;244;Store Pickup;244;Kentucky;244;Annually;4
245;53;Male;Belt;Accessories;S;Indigo;Spring; $58.00 ;Bank Transfer;245;Next Day Air;245;Oregon;245;Fortnightly;4.7
246;49;Male;Sandals;Footwear;L;Charcoal;Summer; $20.00 ;Credit Card;246;Next Day Air;246;Rhode Island;246;Fortnightly;3.7
247;35;Male;Sunglasses;Accessories;XL;Beige;Spring; $55.00 ;Debit Card;247;Standard;247;Nevada;247;Annually;3.3
248;29;Male;Sweater;Clothing;XL;Brown;Spring; $20.00 ;Debit Card;248;Store Pickup;248;Montana;248;Annually;4.3
249;47;Male;Belt;Accessories;M;Blue;Winter; $79.00 ;Venmo;249;Free Shipping;249;Pennsylvania;249;Quarterly;4.2
250;53;Male;Handbag;Accessories;S;Teal;Fall; $70.00 ;Cash;250;2-Day Shipping;250;Alaska;250;Monthly;4.9
251;33;Male;Skirt;Clothing;L;Black;Fall; $50.00 ;Bank Transfer;251;Store Pickup;251;Mississippi;251;Fortnightly;4.2
252;21;Male;Handbag;Accessories;XL;Gold;Winter; $82.00 ;Bank Transfer;252;Free Shipping;252;Wyoming;252;Annually;3.7
253;32;Male;Shorts;Clothing;M;Violet;Summer; $93.00 ;Bank Transfer;253;Standard;253;Delaware;253;Quarterly;3.8
254;52;Male;Boots;Footwear;L;Cyan;Winter; $63.00 ;PayPal;254;Store Pickup;254;Oklahoma;254;Weekly;4.8
255;67;Male;Sunglasses;Accessories;M;White;Winter; $55.00 ;Bank Transfer;255;Standard;255;Indiana;255;Every 3 Months;2.7
256;43;Male;Scarf;Accessories;M;Charcoal;Spring; $24.00 ;Credit Card;256;Free Shipping;256;Maryland;256;Weekly;3.9
257;58;Male;Jewelry;Accessories;XL;Violet;Spring; $97.00 ;PayPal;257;Next Day Air;257;South Dakota;257;Quarterly;3
258;20;Male;Handbag;Accessories;M;Red;Summer; $44.00 ;Cash;258;Standard;258;West Virginia;258;Annually;2.8
259;61;Male;Gloves;Accessories;S;Lavender;Spring; $69.00 ;Debit Card;259;Free Shipping;259;Alabama;259;Annually;3.1
260;32;Male;Jeans;Clothing;M;Gold;Fall; $94.00 ;PayPal;260;Free Shipping;260;Louisiana;260;Monthly;3.8
261;38;Male;Hat;Accessories;S;Red;Winter; $53.00 ;Cash;261;Standard;261;Montana;261;Every 3 Months;4
262;21;Male;Jeans;Clothing;L;Magenta;Winter; $60.00 ;PayPal;262;Standard;262;California;262;Weekly;2.8
263;37;Male;Pants;Clothing;M;Teal;Summer; $38.00 ;PayPal;263;Store Pickup;263;Hawaii;263;Quarterly;2.5
264;27;Male;Shorts;Clothing;M;Purple;Summer; $56.00 ;Debit Card;264;Free Shipping;264;Iowa;264;Quarterly;3.6
265;36;Male;Pants;Clothing;S;Charcoal;Fall; $63.00 ;Cash;265;Free Shipping;265;Colorado;265;Weekly;2.6
266;32;Male;Backpack;Accessories;M;Gray;Spring; $59.00 ;Cash;266;Express;266;Michigan;266;Weekly;4.4
267;51;Male;Jewelry;Accessories;L;White;Summer; $78.00 ;Venmo;267;Next Day Air;267;Louisiana;267;Weekly;4.3
268;64;Male;Sweater;Clothing;M;Olive;Spring; $100.00 ;Credit Card;268;Express;268;Maryland;268;Fortnightly;3.2
269;68;Male;Shoes;Footwear;M;Charcoal;Spring; $95.00 ;PayPal;269;2-Day Shipping;269;Georgia;269;Weekly;4.9
270;68;Male;Blouse;Clothing;M;Charcoal;Winter; $86.00 ;Credit Card;270;2-Day Shipping;270;Georgia;270;Annually;2.6
271;33;Male;Jeans;Clothing;XL;Orange;Fall; $31.00 ;Cash;271;Express;271;North Dakota;271;Bi-Weekly;4.3
272;65;Male;Sunglasses;Accessories;XL;Yellow;Summer; $97.00 ;PayPal;272;Free Shipping;272;Maryland;272;Annually;4.4
273;48;Male;Jewelry;Accessories;M;Beige;Summer; $74.00 ;Credit Card;273;Free Shipping;273;Oregon;273;Monthly;2.9
274;69;Male;Coat;Outerwear;S;Silver;Spring; $26.00 ;Debit Card;274;2-Day Shipping;274;North Dakota;274;Quarterly;4.8
275;59;Male;Jewelry;Accessories;M;Indigo;Spring; $54.00 ;Credit Card;275;Free Shipping;275;Maryland;275;Monthly;4.2
276;48;Male;Backpack;Accessories;XL;Lavender;Winter; $64.00 ;PayPal;276;Next Day Air;276;Virginia;276;Monthly;3.1
277;25;Male;Skirt;Clothing;XL;Turquoise;Fall; $84.00 ;Debit Card;277;Store Pickup;277;South Dakota;277;Weekly;3.2
278;29;Male;Shirt;Clothing;M;Green;Winter; $94.00 ;Venmo;278;Express;278;Georgia;278;Weekly;4.1
279;57;Male;Sweater;Clothing;M;Orange;Spring; $45.00 ;Bank Transfer;279;Free Shipping;279;Hawaii;279;Annually;3.3
280;23;Male;Sneakers;Footwear;L;Turquoise;Summer; $73.00 ;PayPal;280;Express;280;Arkansas;280;Quarterly;3.2
281;45;Male;Sandals;Footwear;S;Cyan;Fall; $84.00 ;Credit Card;281;Standard;281;Montana;281;Weekly;3.8
282;38;Male;Belt;Accessories;XL;Charcoal;Spring; $90.00 ;Credit Card;282;Standard;282;Oklahoma;282;Every 3 Months;3.6
283;21;Male;Skirt;Clothing;M;Teal;Summer; $29.00 ;PayPal;283;Standard;283;Minnesota;283;Weekly;3.9
284;32;Male;Sweater;Clothing;S;Maroon;Fall; $56.00 ;Venmo;284;Express;284;Montana;284;Every 3 Months;4.5
285;63;Male;Skirt;Clothing;M;Red;Summer; $95.00 ;Bank Transfer;285;Free Shipping;285;Ohio;285;Weekly;4.6
286;29;Male;Handbag;Accessories;XL;Yellow;Summer; $63.00 ;Venmo;286;Free Shipping;286;Kentucky;286;Quarterly;4.8
287;27;Male;Jewelry;Accessories;L;Gray;Summer; $33.00 ;Bank Transfer;287;Standard;287;Nebraska;287;Fortnightly;4.6
288;56;Male;Scarf;Accessories;L;Blue;Spring; $66.00 ;Bank Transfer;288;Standard;288;Delaware;288;Quarterly;4.7
289;30;Male;T-shirt;Clothing;M;Lavender;Winter; $41.00 ;PayPal;289;Express;289;North Carolina;289;Every 3 Months;4.4
290;49;Male;Coat;Outerwear;M;Yellow;Fall; $29.00 ;Venmo;290;Free Shipping;290;New York;290;Every 3 Months;3.2
291;58;Male;T-shirt;Clothing;M;Indigo;Winter; $51.00 ;Credit Card;291;2-Day Shipping;291;Colorado;291;Weekly;4.9
292;57;Male;Dress;Clothing;XL;Violet;Fall; $70.00 ;Bank Transfer;292;Next Day Air;292;Delaware;292;Fortnightly;4.1
293;60;Male;Shoes;Footwear;M;Green;Spring; $72.00 ;Cash;293;Next Day Air;293;Utah;293;Fortnightly;2.7
294;69;Male;Handbag;Accessories;M;White;Spring; $38.00 ;PayPal;294;Standard;294;Connecticut;294;Annually;3.5
295;70;Male;Skirt;Clothing;M;Gold;Spring; $21.00 ;Debit Card;295;Standard;295;New Jersey;295;Fortnightly;3.4
296;53;Male;Sunglasses;Accessories;M;Indigo;Winter; $47.00 ;PayPal;296;2-Day Shipping;296;West Virginia;296;Weekly;2.7
297;25;Male;Sandals;Footwear;S;Lavender;Spring; $42.00 ;Venmo;297;2-Day Shipping;297;Indiana;297;Annually;3.4
298;48;Male;Shoes;Footwear;XL;Purple;Summer; $80.00 ;Venmo;298;Store Pickup;298;Delaware;298;Quarterly;4.7
299;69;Male;T-shirt;Clothing;M;Lavender;Winter; $25.00 ;PayPal;299;Next Day Air;299;Maryland;299;Annually;3.7
300;25;Male;Sneakers;Footwear;M;Maroon;Summer; $20.00 ;Cash;300;Store Pickup;300;Pennsylvania;300;Every 3 Months;4.6
301;29;Male;Hat;Accessories;M;Teal;Spring; $100.00 ;Venmo;301;Standard;301;Iowa;301;Monthly;4.5
302;46;Male;Skirt;Clothing;M;Green;Spring; $40.00 ;PayPal;302;Free Shipping;302;Pennsylvania;302;Monthly;2.6
303;37;Male;Sweater;Clothing;L;Olive;Summer; $51.00 ;Debit Card;303;2-Day Shipping;303;Delaware;303;Monthly;3.8
304;20;Male;Sandals;Footwear;M;Turquoise;Summer; $23.00 ;Debit Card;304;Express;304;Oregon;304;Quarterly;3.4
305;40;Male;Dress;Clothing;M;Green;Winter; $79.00 ;Debit Card;305;Express;305;Oregon;305;Every 3 Months;4.9
306;60;Male;Sweater;Clothing;M;Teal;Fall; $64.00 ;Bank Transfer;306;Express;306;Utah;306;Quarterly;4.9
307;26;Male;Jacket;Outerwear;S;White;Summer; $76.00 ;PayPal;307;Free Shipping;307;North Dakota;307;Bi-Weekly;4.3
308;29;Male;Gloves;Accessories;M;Orange;Winter; $60.00 ;Credit Card;308;Standard;308;Florida;308;Fortnightly;3.6
309;66;Male;Handbag;Accessories;M;Beige;Fall; $36.00 ;Cash;309;Store Pickup;309;Maryland;309;Annually;3.5
310;66;Male;Dress;Clothing;M;Yellow;Spring; $57.00 ;Debit Card;310;Standard;310;Minnesota;310;Quarterly;3.1
311;56;Male;Pants;Clothing;M;Charcoal;Winter; $91.00 ;Venmo;311;Next Day Air;311;Montana;311;Monthly;3
312;69;Male;Jeans;Clothing;L;Silver;Winter; $80.00 ;Credit Card;312;Express;312;Rhode Island;312;Annually;4.8
313;38;Male;Pants;Clothing;L;Green;Spring; $49.00 ;Bank Transfer;313;Standard;313;Massachusetts;313;Quarterly;4.5
314;42;Male;Dress;Clothing;M;Pink;Spring; $51.00 ;Bank Transfer;314;Standard;314;Vermont;314;Fortnightly;2.6
315;30;Male;Pants;Clothing;M;Purple;Summer; $24.00 ;Venmo;315;Express;315;New Jersey;315;Annually;4.5
316;66;Male;Jewelry;Accessories;XL;Orange;Spring; $93.00 ;Venmo;316;Standard;316;Wisconsin;316;Bi-Weekly;4.1
317;36;Male;Handbag;Accessories;M;Charcoal;Fall; $32.00 ;Debit Card;317;Standard;317;California;317;Every 3 Months;4.1
318;58;Male;Sweater;Clothing;L;Teal;Fall; $79.00 ;Credit Card;318;2-Day Shipping;318;West Virginia;318;Weekly;2.7
319;45;Male;Backpack;Accessories;M;Beige;Winter; $59.00 ;Credit Card;319;Store Pickup;319;South Dakota;319;Every 3 Months;3.1
320;47;Male;Shorts;Clothing;XL;White;Spring; $39.00 ;Venmo;320;Free Shipping;320;Maine;320;Every 3 Months;4.1
321;66;Male;Jewelry;Accessories;L;White;Summer; $57.00 ;Venmo;321;Standard;321;Kansas;321;Weekly;4.7
322;41;Male;Sneakers;Footwear;L;Orange;Summer; $75.00 ;Bank Transfer;322;Next Day Air;322;Vermont;322;Weekly;4.9
323;41;Male;Belt;Accessories;S;Cyan;Winter; $22.00 ;Credit Card;323;Standard;323;Tennessee;323;Monthly;4
324;66;Male;Hoodie;Clothing;M;Orange;Winter; $56.00 ;Bank Transfer;324;Standard;324;Tennessee;324;Bi-Weekly;4
325;37;Male;Shirt;Clothing;M;Olive;Summer; $41.00 ;Cash;325;Free Shipping;325;Wyoming;325;Bi-Weekly;3.4
326;70;Male;Pants;Clothing;M;Charcoal;Winter; $69.00 ;Bank Transfer;326;Standard;326;Vermont;326;Quarterly;4.5
327;62;Male;Scarf;Accessories;M;White;Fall; $69.00 ;Venmo;327;2-Day Shipping;327;New Jersey;327;Annually;4.9
328;61;Male;Coat;Outerwear;M;Teal;Summer; $96.00 ;Debit Card;328;Free Shipping;328;Iowa;328;Every 3 Months;2.7
329;48;Male;Coat;Outerwear;M;Yellow;Fall; $47.00 ;Cash;329;Store Pickup;329;Florida;329;Quarterly;2.6
330;70;Male;Socks;Clothing;S;White;Summer; $37.00 ;Debit Card;330;2-Day Shipping;330;Nevada;330;Bi-Weekly;4.6
331;46;Male;Sweater;Clothing;M;Beige;Winter; $62.00 ;Debit Card;331;Free Shipping;331;North Dakota;331;Annually;2.9
332;31;Male;Shirt;Clothing;L;Beige;Fall; $70.00 ;Credit Card;332;Standard;332;Florida;332;Bi-Weekly;4.4
333;19;Male;Shirt;Clothing;M;Maroon;Winter; $28.00 ;Debit Card;333;2-Day Shipping;333;New York;333;Fortnightly;4.2
334;39;Male;Sweater;Clothing;M;Teal;Winter; $62.00 ;PayPal;334;Standard;334;Alaska;334;Weekly;3.9
335;41;Male;Blouse;Clothing;M;Lavender;Fall; $33.00 ;Credit Card;335;2-Day Shipping;335;Kansas;335;Annually;4.5
336;20;Male;Sweater;Clothing;L;Maroon;Spring; $29.00 ;Debit Card;336;Standard;336;Oregon;336;Fortnightly;4.6
337;36;Male;Hat;Accessories;S;Orange;Fall; $33.00 ;Cash;337;Next Day Air;337;Rhode Island;337;Every 3 Months;4.5
338;32;Male;Sweater;Clothing;M;Cyan;Winter; $29.00 ;Bank Transfer;338;Next Day Air;338;New Mexico;338;Every 3 Months;3
339;69;Male;Hoodie;Clothing;M;Silver;Winter; $89.00 ;Cash;339;Express;339;Massachusetts;339;Weekly;4.9
340;40;Male;Shorts;Clothing;M;Teal;Spring; $36.00 ;Debit Card;340;Next Day Air;340;Pennsylvania;340;Bi-Weekly;2.7
341;40;Male;Shorts;Clothing;L;Blue;Summer; $52.00 ;Venmo;341;Standard;341;New Jersey;341;Annually;4.9
342;20;Male;Hat;Accessories;S;Blue;Summer; $27.00 ;Debit Card;342;Standard;342;Utah;342;Weekly;4.6
343;64;Male;Coat;Outerwear;M;Olive;Spring; $98.00 ;Credit Card;343;Next Day Air;343;Kentucky;343;Quarterly;3.1
344;27;Male;Sandals;Footwear;M;Purple;Summer; $50.00 ;Credit Card;344;Store Pickup;344;Nebraska;344;Weekly;3.7
345;24;Male;Skirt;Clothing;M;Charcoal;Winter; $36.00 ;Credit Card;345;Free Shipping;345;Virginia;345;Monthly;4.7
346;48;Male;Shoes;Footwear;S;Olive;Winter; $53.00 ;Bank Transfer;346;2-Day Shipping;346;Wyoming;346;Annually;4.9
347;49;Male;Jeans;Clothing;L;Violet;Spring; $58.00 ;Credit Card;347;Express;347;New Mexico;347;Bi-Weekly;2.6
348;36;Male;Sandals;Footwear;L;Red;Fall; $51.00 ;Credit Card;348;Standard;348;Oregon;348;Annually;2.9
349;56;Male;Blouse;Clothing;M;Beige;Fall; $86.00 ;Venmo;349;Next Day Air;349;South Carolina;349;Annually;4.3
350;37;Male;Hat;Accessories;M;Green;Winter; $23.00 ;Cash;350;Store Pickup;350;Arizona;350;Fortnightly;3.3
351;42;Male;Sweater;Clothing;M;Violet;Spring; $98.00 ;Credit Card;351;Store Pickup;351;Kentucky;351;Quarterly;3.3
352;28;Male;Skirt;Clothing;M;Teal;Winter; $31.00 ;Debit Card;352;Express;352;New York;352;Every 3 Months;3.3
353;27;Male;Jeans;Clothing;XL;Yellow;Fall; $86.00 ;Cash;353;Store Pickup;353;Texas;353;Monthly;4.9
354;63;Male;Sneakers;Footwear;L;Yellow;Fall; $21.00 ;Venmo;354;Express;354;Missouri;354;Quarterly;3
355;58;Male;Jewelry;Accessories;S;Olive;Fall; $48.00 ;Venmo;355;Standard;355;Pennsylvania;355;Weekly;3.6
356;37;Male;Jewelry;Accessories;XL;Magenta;Fall; $81.00 ;Credit Card;356;2-Day Shipping;356;Oregon;356;Bi-Weekly;4.9
357;56;Male;Pants;Clothing;L;Black;Spring; $20.00 ;Cash;357;2-Day Shipping;357;Nevada;357;Fortnightly;3.4
358;18;Male;Belt;Accessories;M;Olive;Spring; $99.00 ;Credit Card;358;Free Shipping;358;Arkansas;358;Weekly;3.2
359;48;Male;Hat;Accessories;XL;Magenta;Summer; $100.00 ;Credit Card;359;Next Day Air;359;Minnesota;359;Every 3 Months;3.9
360;31;Male;Sneakers;Footwear;M;Olive;Winter; $26.00 ;Venmo;360;Standard;360;Georgia;360;Quarterly;4
361;51;Male;Pants;Clothing;M;Teal;Summer; $91.00 ;Credit Card;361;Express;361;Rhode Island;361;Every 3 Months;2.9
362;65;Male;T-shirt;Clothing;M;White;Spring; $24.00 ;Debit Card;362;Standard;362;Nevada;362;Annually;2.7
363;53;Male;Sneakers;Footwear;M;Charcoal;Fall; $34.00 ;Debit Card;363;Store Pickup;363;Texas;363;Every 3 Months;4.6
364;55;Male;Shorts;Clothing;L;Yellow;Winter; $34.00 ;PayPal;364;Standard;364;Florida;364;Annually;3.8
365;62;Male;Shoes;Footwear;L;Charcoal;Summer; $38.00 ;Venmo;365;Standard;365;North Dakota;365;Monthly;4
366;55;Male;Gloves;Accessories;XL;Gray;Summer; $79.00 ;Cash;366;2-Day Shipping;366;West Virginia;366;Annually;4.8
367;64;Male;Socks;Clothing;M;Turquoise;Spring; $35.00 ;PayPal;367;Next Day Air;367;Nebraska;367;Every 3 Months;2.6
368;52;Male;Dress;Clothing;XL;Cyan;Spring; $60.00 ;PayPal;368;Next Day Air;368;Tennessee;368;Weekly;4.5
369;24;Male;Handbag;Accessories;M;Charcoal;Spring; $68.00 ;PayPal;369;Store Pickup;369;Oklahoma;369;Fortnightly;4.7
370;38;Male;Belt;Accessories;M;Silver;Summer; $81.00 ;PayPal;370;Express;370;Wisconsin;370;Quarterly;4.1
371;59;Male;Scarf;Accessories;M;Olive;Winter; $86.00 ;Debit Card;371;Next Day Air;371;Oregon;371;Annually;2.8
372;27;Male;Sneakers;Footwear;S;Pink;Winter; $88.00 ;Venmo;372;Store Pickup;372;North Carolina;372;Bi-Weekly;3
373;24;Male;Sweater;Clothing;L;Orange;Summer; $23.00 ;PayPal;373;Free Shipping;373;Pennsylvania;373;Bi-Weekly;4.2
374;23;Male;Coat;Outerwear;L;White;Summer; $39.00 ;Cash;374;Free Shipping;374;North Dakota;374;Quarterly;3.9
375;69;Male;Jewelry;Accessories;S;Purple;Spring; $85.00 ;Credit Card;375;Standard;375;Ohio;375;Monthly;3.8
376;59;Male;Sunglasses;Accessories;M;Olive;Summer; $93.00 ;Bank Transfer;376;2-Day Shipping;376;Oklahoma;376;Annually;3.9
377;51;Male;Shoes;Footwear;S;Gray;Fall; $71.00 ;Credit Card;377;Standard;377;South Carolina;377;Every 3 Months;4.1
378;63;Male;Scarf;Accessories;M;Silver;Spring; $78.00 ;Venmo;378;Next Day Air;378;Maine;378;Monthly;3
379;54;Male;Dress;Clothing;L;Orange;Winter; $65.00 ;Debit Card;379;Next Day Air;379;Nevada;379;Fortnightly;4.5
380;32;Male;T-shirt;Clothing;S;Magenta;Fall; $31.00 ;Cash;380;Next Day Air;380;Montana;380;Every 3 Months;4.3
381;39;Male;Backpack;Accessories;XL;Beige;Fall; $45.00 ;Bank Transfer;381;Next Day Air;381;New Hampshire;381;Weekly;2.6
382;66;Male;Jewelry;Accessories;L;Lavender;Winter; $29.00 ;PayPal;382;Next Day Air;382;Maine;382;Monthly;3.4
383;28;Male;Jeans;Clothing;M;Peach;Winter; $68.00 ;PayPal;383;Next Day Air;383;California;383;Weekly;4.8
384;50;Male;Sunglasses;Accessories;S;Magenta;Fall; $85.00 ;Bank Transfer;384;2-Day Shipping;384;West Virginia;384;Annually;2.6
385;70;Male;Sweater;Clothing;M;Beige;Fall; $37.00 ;PayPal;385;Standard;385;California;385;Quarterly;4.1
386;67;Male;Shorts;Clothing;S;Yellow;Fall; $85.00 ;Cash;386;Standard;386;West Virginia;386;Annually;4.4
387;64;Male;Jewelry;Accessories;L;Brown;Spring; $28.00 ;Credit Card;387;Express;387;Louisiana;387;Weekly;2.8
388;45;Male;Coat;Outerwear;L;Silver;Summer; $97.00 ;Debit Card;388;Next Day Air;388;Georgia;388;Bi-Weekly;3.2
389;22;Male;Handbag;Accessories;M;Orange;Summer; $59.00 ;Bank Transfer;389;Next Day Air;389;Washington;389;Quarterly;3.6
390;27;Male;Boots;Footwear;L;Purple;Spring; $85.00 ;Bank Transfer;390;Store Pickup;390;Virginia;390;Annually;3.3
391;25;Male;Gloves;Accessories;M;Indigo;Winter; $70.00 ;Debit Card;391;2-Day Shipping;391;Indiana;391;Weekly;3.3
392;37;Male;Sweater;Clothing;L;Gray;Spring; $100.00 ;Cash;392;Store Pickup;392;Minnesota;392;Monthly;2.7
393;26;Male;T-shirt;Clothing;XL;Black;Spring; $64.00 ;Cash;393;Store Pickup;393;Idaho;393;Annually;3.1
394;33;Male;Shoes;Footwear;L;Maroon;Fall; $31.00 ;Venmo;394;Store Pickup;394;Vermont;394;Every 3 Months;4.9
395;43;Male;Scarf;Accessories;M;Beige;Spring; $63.00 ;Debit Card;395;Next Day Air;395;North Dakota;395;Quarterly;3.2
396;37;Male;Sneakers;Footwear;L;Brown;Winter; $91.00 ;Cash;396;Next Day Air;396;Rhode Island;396;Monthly;2.5
397;46;Male;Dress;Clothing;S;Black;Fall; $92.00 ;Cash;397;2-Day Shipping;397;South Carolina;397;Annually;2.8
398;22;Male;Belt;Accessories;M;Indigo;Fall; $62.00 ;Credit Card;398;2-Day Shipping;398;Mississippi;398;Quarterly;3.1
399;20;Male;Boots;Footwear;S;Silver;Winter; $95.00 ;Credit Card;399;Standard;399;Montana;399;Quarterly;4.6
400;60;Male;Scarf;Accessories;L;Blue;Fall; $73.00 ;Debit Card;400;Next Day Air;400;Idaho;400;Quarterly;3.1
401;39;Male;Boots;Footwear;M;Green;Winter; $25.00 ;Bank Transfer;401;Store Pickup;401;Utah;401;Bi-Weekly;4.4
402;43;Male;T-shirt;Clothing;L;Orange;Fall; $45.00 ;Bank Transfer;402;Express;402;Oklahoma;402;Weekly;3.4
403;31;Male;Backpack;Accessories;L;Cyan;Fall; $83.00 ;Venmo;403;Standard;403;California;403;Fortnightly;3.9
404;19;Male;Sneakers;Footwear;M;Orange;Winter; $51.00 ;Cash;404;Free Shipping;404;Nevada;404;Every 3 Months;4.4
405;35;Male;T-shirt;Clothing;M;Indigo;Spring; $45.00 ;Cash;405;Store Pickup;405;Delaware;405;Annually;2.9
406;41;Male;Jeans;Clothing;S;Silver;Summer; $75.00 ;Credit Card;406;Store Pickup;406;South Carolina;406;Annually;4.2
407;52;Male;Gloves;Accessories;M;Peach;Spring; $63.00 ;PayPal;407;Free Shipping;407;Maryland;407;Quarterly;4.9
408;45;Male;Hoodie;Clothing;XL;Teal;Spring; $31.00 ;Bank Transfer;408;Standard;408;North Carolina;408;Weekly;3.4
