Customer ID;Age;Gender;Item Purchased;Category;Location;Size;Color;Season
425;66;Male;Sweater;Clothing;Illinois;M;Gold;Winter
426;40;Male;Jeans;Clothing;North Dakota;S;Teal;Winter
427;43;Male;Pants;Clothing;Louisiana;M;Violet;Winter
428;58;Male;Backpack;Accessories;Illinois;L;Black;Winter
429;21;Male;Coat;Outerwear;Wyoming;XL;Gold;Winter
430;42;Male;Sandals;Footwear;Washington;M;Gold;Winter
431;24;Male;Shirt;Clothing;Texas;M;Brown;Summer
432;43;Male;Hat;Accessories;New Hampshire;L;Cyan;Winter
433;47;Male;Shirt;Clothing;Indiana;S;Indigo;Fall
434;49;Male;Skirt;Clothing;Alabama;M;Orange;Fall
435;50;Male;Shoes;Footwear;Oklahoma;L;Pink;Spring
436;51;Male;Coat;Outerwear;Montana;XL;Olive;Winter
437;40;Male;Pants;Clothing;Tennessee;L;Cyan;Summer
438;45;Male;Jewelry;Accessories;New Mexico;M;Peach;Summer
439;52;Male;Belt;Accessories;Iowa;M;Turquoise;Winter
440;62;Male;Jacket;Outerwear;Idaho;M;Turquoise;Summer
441;20;Male;Shirt;Clothing;Oklahoma;XL;Maroon;Winter
442;43;Male;Hoodie;Clothing;Florida;M;Maroon;Winter
443;29;Male;Sunglasses;Accessories;Michigan;M;Olive;Fall
444;22;Male;Sunglasses;Accessories;Hawaii;M;Magenta;Summer
445;48;Male;Dress;Clothing;California;M;Red;Summer
446;42;Male;Boots;Footwear;Iowa;M;Olive;Fall
447;19;Male;Shirt;Clothing;West Virginia;M;Silver;Summer
448;60;Male;Shorts;Clothing;Washington;S;Turquoise;Spring
449;32;Male;Gloves;Accessories;Missouri;M;Yellow;Summer
450;26;Male;Jewelry;Accessories;New York;L;Peach;Summer
451;25;Male;Boots;Footwear;Connecticut;L;Beige;Summer
452;66;Male;Jewelry;Accessories;Virginia;M;Pink;Summer
453;45;Male;Pants;Clothing;Missouri;M;Violet;Summer
454;54;Male;Jewelry;Accessories;Nebraska;XL;Peach;Winter
455;37;Male;Jacket;Outerwear;New Jersey;S;Gold;Summer
456;54;Male;Blouse;Clothing;Utah;XL;Gold;Fall
457;50;Male;Blouse;Clothing;North Carolina;S;Indigo;Fall
458;25;Male;Gloves;Accessories;Rhode Island;M;Blue;Spring
459;47;Male;Shorts;Clothing;Arkansas;L;Black;Winter
460;63;Male;Hat;Accessories;Maryland;L;Black;Winter
461;64;Male;Shoes;Footwear;South Carolina;L;Teal;Summer
462;18;Male;Boots;Footwear;Ohio;M;Yellow;Winter
463;59;Male;Jacket;Outerwear;Illinois;M;White;Fall
464;37;Male;Jewelry;Accessories;Georgia;S;Orange;Summer
465;23;Male;Sunglasses;Accessories;Alabama;M;Silver;Winter
466;54;Male;Skirt;Clothing;Oklahoma;M;Pink;Summer
467;38;Male;Jeans;Clothing;Vermont;L;Turquoise;Winter
468;19;Male;Backpack;Accessories;Nebraska;S;Orange;Spring
469;34;Male;Backpack;Accessories;Georgia;S;Peach;Fall
470;21;Male;Shorts;Clothing;Alabama;L;Pink;Fall
471;50;Male;Dress;Clothing;Minnesota;L;Teal;Summer
472;55;Male;Scarf;Accessories;Missouri;XL;White;Winter
473;20;Male;Jeans;Clothing;Georgia;L;Gray;Winter
474;34;Male;Coat;Outerwear;West Virginia;L;Olive;Spring
475;62;Male;Sweater;Clothing;Arkansas;XL;Maroon;Summer
123;40;Male;Backpack;Accessories;Washington;L;Brown;Spring
476;21;Male;Sneakers;Footwear;Ohio;L;Magenta;Summer
477;21;Male;Scarf;Accessories;Connecticut;M;Magenta;Spring
478;42;Male;Sweater;Clothing;North Dakota;M;Green;Summer
479;35;Male;Jewelry;Accessories;Kansas;XL;Turquoise;Winter
480;39;Male;Handbag;Accessories;Iowa;L;Yellow;Winter
481;68;Male;Hoodie;Clothing;Vermont;M;Gray;Summer
482;46;Male;Hat;Accessories;Wisconsin;L;Peach;Fall
483;41;Male;Belt;Accessories;Connecticut;M;Yellow;Winter
484;23;Male;Hoodie;Clothing;Oklahoma;M;White;Fall
485;68;Male;Hat;Accessories;Missouri;L;Lavender;Summer
486;48;Male;Shoes;Footwear;Tennessee;S;Blue;Spring
487;38;Male;Sandals;Footwear;New Mexico;M;Charcoal;Fall
488;41;Male;Jacket;Outerwear;Iowa;L;Red;Winter
489;58;Male;Sweater;Clothing;Maine;L;Olive;Spring
490;49;Male;Socks;Clothing;South Dakota;M;Green;Summer
491;57;Male;Sneakers;Footwear;Colorado;M;Silver;Winter
492;49;Male;Coat;Outerwear;Vermont;M;Silver;Summer
493;50;Male;Shirt;Clothing;Michigan;M;Black;Fall
494;28;Male;Backpack;Accessories;Nevada;XL;Red;Summer
495;38;Male;Boots;Footwear;Indiana;M;Indigo;Winter
496;33;Male;Handbag;Accessories;Michigan;XL;Cyan;Fall
497;30;Male;Dress;Clothing;California;S;Maroon;Fall
498;43;Male;Sneakers;Footwear;Oklahoma;S;Silver;Winter
499;43;Male;Boots;Footwear;Iowa;M;Lavender;Spring
500;36;Male;Shoes;Footwear;Rhode Island;L;Silver;Winter
501;36;Male;T-shirt;Clothing;Washington;L;Purple;Fall
502;64;Male;Boots;Footwear;Florida;M;Cyan;Spring
503;59;Male;Pants;Clothing;South Carolina;S;Cyan;Fall
504;55;Male;Shoes;Footwear;West Virginia;M;Lavender;Summer
505;42;Male;Shoes;Footwear;Missouri;M;Maroon;Winter
506;61;Male;T-shirt;Clothing;Maine;L;Gray;Spring
507;28;Male;Scarf;Accessories;Georgia;M;Olive;Fall
508;65;Male;Shorts;Clothing;Maine;M;Magenta;Spring
509;27;Male;Jewelry;Accessories;Illinois;S;Yellow;Winter
510;41;Male;T-shirt;Clothing;Delaware;L;Cyan;Summer
511;21;Male;Shirt;Clothing;West Virginia;M;Teal;Fall
512;61;Male;Shirt;Clothing;Hawaii;L;Yellow;Fall
513;19;Male;Gloves;Accessories;New York;L;Peach;Winter
514;22;Male;Scarf;Accessories;New Mexico;M;Peach;Fall
515;64;Male;Skirt;Clothing;Indiana;S;Olive;Winter
516;28;Male;Hat;Accessories;Kentucky;L;Charcoal;Spring
517;34;Male;Hoodie;Clothing;West Virginia;L;Indigo;Fall
518;61;Male;Boots;Footwear;North Dakota;L;Silver;Fall
519;24;Male;Blouse;Clothing;Oregon;M;Beige;Fall
520;19;Male;Belt;Accessories;Minnesota;L;Blue;Summer
521;51;Male;Sunglasses;Accessories;South Carolina;M;White;Spring
522;36;Male;Shorts;Clothing;Vermont;L;Gold;Winter
523;65;Male;Gloves;Accessories;Minnesota;M;Blue;Spring
524;46;Male;Sandals;Footwear;Delaware;M;Orange;Spring
525;59;Male;Shirt;Clothing;Pennsylvania;M;Gold;Summer
526;51;Male;Coat;Outerwear;Iowa;M;Cyan;Spring
527;51;Male;Pants;Clothing;New Jersey;S;Red;Winter
528;21;Male;T-shirt;Clothing;South Carolina;L;Yellow;Winter
529;34;Male;Sneakers;Footwear;Maryland;S;Beige;Winter
530;32;Male;Shorts;Clothing;California;M;Orange;Fall
531;48;Male;Coat;Outerwear;Montana;XL;Magenta;Winter
532;50;Male;Sandals;Footwear;Vermont;L;Purple;Fall
533;26;Male;Pants;Clothing;Texas;L;Black;Winter
534;57;Male;Sandals;Footwear;North Carolina;L;Pink;Spring
535;65;Male;Gloves;Accessories;Florida;L;Pink;Fall
536;56;Male;T-shirt;Clothing;West Virginia;L;Maroon;Spring
537;44;Male;Jacket;Outerwear;Illinois;S;Maroon;Fall
538;50;Male;Blouse;Clothing;Virginia;S;Turquoise;Summer
539;27;Male;Socks;Clothing;Virginia;XL;Green;Spring
540;49;Male;Coat;Outerwear;Wyoming;M;Violet;Winter
541;49;Male;Dress;Clothing;South Carolina;M;Lavender;Spring
542;52;Male;Jacket;Outerwear;Connecticut;L;Gray;Fall
543;27;Male;Boots;Footwear;Illinois;XL;Teal;Spring
544;53;Male;Skirt;Clothing;Alabama;S;Red;Spring
545;34;Male;Sandals;Footwear;Washington;S;Yellow;Summer
546;33;Male;Coat;Outerwear;Alabama;L;Magenta;Summer
547;62;Male;Hoodie;Clothing;New Mexico;M;Brown;Winter
548;38;Male;Jacket;Outerwear;Nevada;M;Blue;Winter
549;36;Male;Backpack;Accessories;Nebraska;M;Black;Winter
550;31;Male;Backpack;Accessories;Arizona;S;Olive;Fall
551;62;Male;Belt;Accessories;Georgia;M;Olive;Summer
552;29;Male;Coat;Outerwear;Idaho;XL;Green;Fall
553;24;Male;T-shirt;Clothing;Missouri;M;Peach;Fall
554;63;Male;Sunglasses;Accessories;Florida;M;White;Winter
555;56;Male;Sneakers;Footwear;Minnesota;M;Red;Summer
556;63;Male;Gloves;Accessories;Maine;M;White;Fall
557;40;Male;Coat;Outerwear;Montana;L;Indigo;Winter
558;18;Male;Shirt;Clothing;Alaska;M;White;Spring
559;50;Male;Sneakers;Footwear;Iowa;L;Teal;Fall
560;66;Male;Scarf;Accessories;Arizona;M;Indigo;Fall
561;25;Male;Jewelry;Accessories;Louisiana;L;Red;Fall
562;65;Male;Jacket;Outerwear;Alabama;M;Blue;Fall
563;53;Male;Jeans;Clothing;Missouri;M;Blue;Summer
564;61;Male;Shoes;Footwear;Idaho;M;Black;Fall
565;67;Male;Hoodie;Clothing;Florida;M;Olive;Winter
566;59;Male;Backpack;Accessories;Idaho;L;Lavender;Fall
567;55;Male;Sneakers;Footwear;Alabama;M;Indigo;Spring
568;21;Male;Blouse;Clothing;New Hampshire;S;Red;Winter
569;44;Male;Pants;Clothing;Utah;L;Red;Summer
570;65;Male;Skirt;Clothing;Alabama;M;Pink;Fall
571;65;Male;T-shirt;Clothing;Iowa;XL;Purple;Fall
572;54;Male;Jacket;Outerwear;Kentucky;XL;Cyan;Spring
573;56;Male;Scarf;Accessories;South Carolina;XL;Cyan;Summer
574;58;Male;Pants;Clothing;California;M;Charcoal;Summer
575;54;Male;Sneakers;Footwear;Maine;L;Red;Fall
576;58;Male;Jeans;Clothing;Nebraska;M;Peach;Fall
577;48;Male;Hat;Accessories;Washington;M;Black;Winter
578;19;Male;Skirt;Clothing;Alabama;M;Black;Fall
579;69;Male;Sandals;Footwear;Maine;M;Purple;Fall
580;58;Male;Sandals;Footwear;California;M;Violet;Winter
581;49;Male;Sweater;Clothing;Iowa;M;Orange;Spring
582;32;Male;Sweater;Clothing;Iowa;XL;Charcoal;Winter
583;40;Male;Jacket;Outerwear;Colorado;L;Turquoise;Spring
584;25;Male;Shorts;Clothing;California;L;Yellow;Spring
585;70;Male;Socks;Clothing;Indiana;M;White;Spring
586;69;Male;Socks;Clothing;South Carolina;M;Gray;Fall
587;45;Male;Hoodie;Clothing;Wisconsin;S;Blue;Winter
588;29;Male;Socks;Clothing;Washington;S;Maroon;Fall
589;47;Male;Boots;Footwear;South Dakota;M;Violet;Fall
590;28;Male;Shirt;Clothing;Minnesota;M;Orange;Fall
591;64;Male;Belt;Accessories;Alaska;S;Turquoise;Fall
592;47;Male;Backpack;Accessories;Kentucky;L;Olive;Fall
593;60;Male;Boots;Footwear;North Dakota;M;Brown;Fall
594;67;Male;Coat;Outerwear;Alaska;S;Green;Winter
595;35;Male;Hoodie;Clothing;Oklahoma;S;Brown;Winter
596;30;Male;Shoes;Footwear;Delaware;M;Silver;Summer
597;23;Male;Shoes;Footwear;Montana;XL;White;Summer
598;70;Male;Jewelry;Accessories;Alaska;L;Gold;Summer
599;21;Male;Dress;Clothing;California;L;Green;Winter
600;51;Male;Boots;Footwear;Massachusetts;L;Teal;Spring
601;22;Male;Hat;Accessories;South Carolina;M;Charcoal;Spring
602;32;Male;Backpack;Accessories;West Virginia;M;Maroon;Summer
603;37;Male;Shoes;Footwear;Oregon;L;Lavender;Summer
604;31;Male;Handbag;Accessories;Massachusetts;L;Green;Winter
605;44;Male;Sunglasses;Accessories;West Virginia;S;Pink;Fall
606;40;Male;Hat;Accessories;California;XL;Charcoal;Winter
607;27;Male;Scarf;Accessories;Colorado;M;Blue;Spring
608;47;Male;Hoodie;Clothing;Indiana;L;Purple;Fall
609;41;Male;Backpack;Accessories;Delaware;S;Gold;Fall
610;51;Male;Sweater;Clothing;Ohio;L;Purple;Fall
611;53;Male;Shorts;Clothing;Oklahoma;M;Charcoal;Summer
612;43;Male;Scarf;Accessories;California;M;Black;Winter
613;67;Male;Hat;Accessories;New Hampshire;L;Lavender;Fall
614;61;Male;Coat;Outerwear;Pennsylvania;L;Lavender;Fall
615;68;Male;Jewelry;Accessories;Idaho;M;Lavender;Winter
616;67;Male;Sandals;Footwear;Maryland;L;Olive;Summer
617;29;Male;Gloves;Accessories;Pennsylvania;L;Teal;Spring
618;50;Male;Backpack;Accessories;Colorado;M;Maroon;Fall
619;61;Male;Jacket;Outerwear;Indiana;L;Cyan;Spring
620;19;Male;Backpack;Accessories;Nebraska;M;Charcoal;Summer
621;33;Male;Backpack;Accessories;Rhode Island;M;Black;Fall
622;51;Male;Sunglasses;Accessories;Kansas;S;Red;Fall
623;69;Male;Socks;Clothing;Georgia;S;Peach;Spring
624;19;Male;Shoes;Footwear;Nevada;M;White;Fall
625;55;Male;Pants;Clothing;South Carolina;XL;Pink;Fall
626;49;Male;Jewelry;Accessories;Delaware;M;Red;Fall
627;31;Male;Sunglasses;Accessories;New Hampshire;M;Indigo;Spring
628;42;Male;Sandals;Footwear;Oregon;L;Black;Winter
629;69;Male;Sweater;Clothing;Massachusetts;M;White;Fall
630;26;Male;Shoes;Footwear;Vermont;L;Beige;Spring
631;41;Male;Jewelry;Accessories;Mississippi;S;Silver;Fall
632;55;Male;Boots;Footwear;Washington;S;Violet;Summer
633;35;Male;Backpack;Accessories;Wyoming;M;Red;Winter
634;66;Male;Sandals;Footwear;Minnesota;M;Orange;Spring
635;36;Male;Sneakers;Footwear;Ohio;M;Teal;Summer
636;27;Male;Hoodie;Clothing;South Carolina;M;Brown;Fall
637;41;Male;Handbag;Accessories;Wisconsin;M;Indigo;Summer
638;21;Male;Sweater;Clothing;Tennessee;M;Cyan;Winter
639;53;Male;Sandals;Footwear;Maryland;S;Blue;Summer
640;54;Male;Dress;Clothing;Mississippi;L;Olive;Spring
641;53;Male;Skirt;Clothing;Minnesota;M;Gray;Summer
642;47;Male;Blouse;Clothing;Alaska;M;Red;Winter
643;64;Male;Skirt;Clothing;Arkansas;L;Red;Spring
644;18;Male;Sweater;Clothing;Oregon;XL;Green;Winter
645;68;Male;Backpack;Accessories;Louisiana;S;Blue;Summer
646;62;Male;Hoodie;Clothing;Oklahoma;S;Purple;Summer
647;51;Male;Boots;Footwear;Indiana;XL;Pink;Spring
648;54;Male;Blouse;Clothing;Mississippi;XL;Charcoal;Summer
649;22;Male;Hoodie;Clothing;Michigan;M;Brown;Winter
650;53;Male;Pants;Clothing;Delaware;L;Orange;Spring
651;34;Male;Gloves;Accessories;Florida;M;Magenta;Spring
652;32;Male;Hat;Accessories;Arkansas;L;Yellow;Summer
653;64;Male;Sunglasses;Accessories;Minnesota;M;Beige;Winter
654;20;Male;Scarf;Accessories;North Dakota;M;Olive;Winter
655;24;Male;Handbag;Accessories;California;L;Gray;Summer
656;20;Male;Handbag;Accessories;Mississippi;S;Purple;Fall
657;42;Male;Jeans;Clothing;Pennsylvania;M;Beige;Summer
658;48;Male;Jacket;Outerwear;Arizona;M;White;Winter
659;62;Male;Backpack;Accessories;Louisiana;S;White;Fall
660;62;Male;Shorts;Clothing;Virginia;S;Gold;Spring
661;50;Male;Coat;Outerwear;Montana;M;Olive;Fall
662;57;Male;Shirt;Clothing;Iowa;XL;Green;Fall
663;24;Male;Gloves;Accessories;Illinois;L;Magenta;Fall
664;59;Male;Dress;Clothing;Alaska;M;Charcoal;Fall
665;63;Male;Pants;Clothing;Colorado;M;Indigo;Winter
666;41;Male;Pants;Clothing;New Mexico;M;Peach;Spring
667;35;Male;Hoodie;Clothing;Colorado;L;Turquoise;Winter
668;34;Male;Sunglasses;Accessories;Arizona;S;Blue;Winter
669;49;Male;T-shirt;Clothing;Hawaii;S;Turquoise;Fall
670;43;Male;Jacket;Outerwear;Illinois;M;Gray;Spring
671;63;Male;Sweater;Clothing;Louisiana;XL;Purple;Spring
672;38;Male;Jacket;Outerwear;Iowa;L;Black;Winter
673;59;Male;Socks;Clothing;Washington;M;Peach;Winter
674;35;Male;Shirt;Clothing;Oklahoma;M;Indigo;Spring
675;48;Male;Jewelry;Accessories;Washington;XL;Beige;Winter
676;64;Male;Sunglasses;Accessories;Arkansas;M;Yellow;Spring
677;28;Male;Pants;Clothing;Connecticut;M;Peach;Winter
678;60;Male;Socks;Clothing;Washington;S;Turquoise;Summer
679;27;Male;Blouse;Clothing;Maine;M;Teal;Fall
680;56;Male;Sandals;Footwear;Michigan;M;Turquoise;Fall
681;58;Male;Sneakers;Footwear;Tennessee;M;Magenta;Spring
682;30;Male;Shirt;Clothing;Louisiana;XL;Purple;Winter
683;23;Male;Jacket;Outerwear;Missouri;M;Brown;Summer
684;33;Male;Sandals;Footwear;Michigan;S;Violet;Winter
685;63;Male;Hat;Accessories;Alabama;M;Yellow;Summer
686;70;Male;Blouse;Clothing;Massachusetts;XL;Magenta;Winter
687;70;Male;Sweater;Clothing;Indiana;L;Beige;Fall
688;19;Male;Gloves;Accessories;West Virginia;XL;Turquoise;Winter
689;25;Male;Scarf;Accessories;Michigan;S;Peach;Summer
690;19;Male;Hoodie;Clothing;Pennsylvania;M;Orange;Summer
691;25;Male;Shorts;Clothing;Alaska;XL;Red;Spring
692;60;Male;Backpack;Accessories;Massachusetts;L;Silver;Summer
693;35;Male;Sunglasses;Accessories;North Dakota;M;Cyan;Spring
694;46;Male;Shorts;Clothing;Vermont;L;Turquoise;Spring
695;41;Male;Dress;Clothing;Kentucky;S;Charcoal;Fall
696;30;Male;Shorts;Clothing;Nevada;XL;Peach;Summer
697;44;Male;Belt;Accessories;Utah;L;Green;Fall
698;61;Male;Scarf;Accessories;North Dakota;XL;Brown;Summer
699;55;Male;Boots;Footwear;Iowa;M;Yellow;Winter
700;50;Male;Handbag;Accessories;Connecticut;M;Charcoal;Fall
701;57;Male;Pants;Clothing;Wisconsin;L;Olive;Winter
702;51;Male;Boots;Footwear;Idaho;L;Red;Fall
703;18;Male;Shirt;Clothing;Montana;M;White;Winter
704;63;Male;Dress;Clothing;Connecticut;L;Pink;Summer
705;34;Male;Hoodie;Clothing;Idaho;S;Black;Spring
706;25;Male;Pants;Clothing;Arkansas;XL;Indigo;Summer
707;46;Male;Jeans;Clothing;Iowa;L;Turquoise;Summer
708;59;Male;Shirt;Clothing;Louisiana;L;Purple;Spring
709;37;Male;Backpack;Accessories;Kentucky;L;Beige;Summer
710;49;Male;Jacket;Outerwear;Massachusetts;L;Charcoal;Summer
711;22;Male;Scarf;Accessories;Virginia;L;Turquoise;Spring
712;64;Male;Boots;Footwear;New Hampshire;M;Maroon;Spring
713;42;Male;Blouse;Clothing;New Hampshire;XL;Black;Summer
714;37;Male;Hoodie;Clothing;Oregon;M;Lavender;Summer
715;26;Male;Jacket;Outerwear;South Dakota;M;Magenta;Fall
716;33;Male;Jeans;Clothing;Delaware;L;Green;Spring
717;30;Male;Jewelry;Accessories;Missouri;M;Olive;Spring
718;21;Male;Socks;Clothing;Alaska;L;Green;Spring
719;22;Male;Shirt;Clothing;Florida;M;Peach;Summer
720;63;Male;Shorts;Clothing;Mississippi;L;Turquoise;Summer
721;33;Male;Jewelry;Accessories;New Mexico;L;Orange;Fall
722;43;Male;Blouse;Clothing;California;L;Silver;Summer
723;27;Male;Sweater;Clothing;Wyoming;S;Blue;Summer
724;35;Male;Jewelry;Accessories;Missouri;L;Cyan;Fall
725;37;Male;T-shirt;Clothing;New Hampshire;XL;Green;Fall
726;61;Male;Hat;Accessories;Texas;L;Silver;Winter
727;32;Male;Shorts;Clothing;North Dakota;L;Yellow;Summer
728;62;Male;Sweater;Clothing;Arkansas;S;Gray;Winter
729;29;Male;Jeans;Clothing;Nebraska;M;Pink;Winter
730;41;Male;Sunglasses;Accessories;Minnesota;L;Beige;Summer
731;48;Male;Boots;Footwear;Massachusetts;M;Indigo;Summer
732;43;Male;Coat;Outerwear;Arkansas;M;Red;Spring
733;34;Male;Shirt;Clothing;New Hampshire;L;Blue;Spring
734;45;Male;Dress;Clothing;Rhode Island;L;Cyan;Fall
735;65;Male;Shirt;Clothing;New Jersey;S;Violet;Winter
736;61;Male;Sunglasses;Accessories;Montana;M;Orange;Fall
737;18;Male;Dress;Clothing;Colorado;L;Maroon;Spring
738;47;Male;Sunglasses;Accessories;Nebraska;M;Teal;Spring
739;56;Male;Sunglasses;Accessories;Minnesota;L;Orange;Winter
740;64;Male;Shorts;Clothing;Minnesota;S;Purple;Summer
741;26;Male;Jeans;Clothing;South Dakota;M;Orange;Summer
742;22;Male;T-shirt;Clothing;West Virginia;XL;Yellow;Summer
743;64;Male;Pants;Clothing;Nevada;M;Charcoal;Summer
744;21;Male;Sunglasses;Accessories;North Carolina;L;Gray;Fall
745;67;Male;Boots;Footwear;Illinois;S;Charcoal;Spring
746;46;Male;T-shirt;Clothing;Michigan;L;Orange;Fall
747;40;Male;Sandals;Footwear;Michigan;M;Red;Winter
748;51;Male;Shorts;Clothing;Oklahoma;L;Gold;Spring
749;35;Male;Hat;Accessories;South Dakota;L;Brown;Fall
750;56;Male;Scarf;Accessories;Oklahoma;M;Olive;Winter
751;25;Male;T-shirt;Clothing;Maryland;L;Violet;Fall
752;65;Male;Gloves;Accessories;Ohio;L;Indigo;Fall
753;39;Male;Scarf;Accessories;Ohio;L;Yellow;Fall
754;47;Male;Boots;Footwear;Massachusetts;M;Teal;Fall
755;36;Male;Gloves;Accessories;North Carolina;L;Pink;Spring
756;66;Male;Coat;Outerwear;Florida;M;Violet;Spring
757;62;Male;Belt;Accessories;Montana;S;Orange;Summer
758;41;Male;Hoodie;Clothing;Minnesota;M;Red;Fall
759;66;Male;Shoes;Footwear;Massachusetts;L;Peach;Summer
760;51;Male;Dress;Clothing;Rhode Island;XL;Green;Winter
761;33;Male;Gloves;Accessories;Minnesota;XL;Violet;Fall
762;57;Male;Jewelry;Accessories;Nevada;L;Yellow;Fall
763;45;Male;Belt;Accessories;New Mexico;M;Pink;Fall
764;61;Male;Sweater;Clothing;North Carolina;M;Brown;Spring
765;55;Male;Skirt;Clothing;Virginia;XL;Silver;Fall
766;54;Male;Sneakers;Footwear;Alaska;M;Pink;Summer
767;57;Male;Gloves;Accessories;Nevada;M;Cyan;Winter
768;27;Male;Coat;Outerwear;Pennsylvania;M;Brown;Fall
769;64;Male;Backpack;Accessories;Illinois;XL;Red;Spring
770;52;Male;Socks;Clothing;Delaware;M;Silver;Spring
771;19;Male;Sneakers;Footwear;Vermont;M;Gray;Spring
772;22;Male;Sweater;Clothing;Hawaii;L;Cyan;Fall
773;18;Male;Jeans;Clothing;Illinois;L;Teal;Fall
774;29;Male;Hat;Accessories;California;L;Indigo;Winter
775;42;Male;Hat;Accessories;Nevada;M;Yellow;Summer
776;49;Male;Handbag;Accessories;Kentucky;S;Gold;Winter
777;49;Male;Shirt;Clothing;Alabama;M;Maroon;Spring
778;55;Male;Socks;Clothing;Wyoming;XL;Silver;Spring
779;29;Male;Socks;Clothing;Massachusetts;M;Yellow;Summer
780;60;Male;Dress;Clothing;Utah;M;Blue;Spring
781;34;Male;Shoes;Footwear;New York;M;Turquoise;Spring
782;30;Male;Scarf;Accessories;Vermont;L;Indigo;Winter
783;28;Male;Hoodie;Clothing;Hawaii;M;Green;Summer
784;63;Male;T-shirt;Clothing;Louisiana;L;Purple;Winter
785;31;Male;Jeans;Clothing;Alabama;M;Peach;Winter
786;46;Male;Shorts;Clothing;Louisiana;S;Purple;Spring
787;70;Male;Hat;Accessories;Indiana;S;Teal;Winter
788;53;Male;Handbag;Accessories;Michigan;S;Green;Spring
789;50;Male;Pants;Clothing;Rhode Island;XL;Yellow;Summer
790;33;Male;Handbag;Accessories;Idaho;S;Purple;Fall
791;22;Male;Sweater;Clothing;Louisiana;M;Indigo;Summer
792;50;Male;Scarf;Accessories;North Carolina;S;Magenta;Summer
793;34;Male;Sneakers;Footwear;New Jersey;M;Violet;Spring
794;24;Male;Pants;Clothing;Alabama;L;Maroon;Summer
795;69;Male;Backpack;Accessories;Kentucky;XL;Yellow;Winter
796;39;Male;Sandals;Footwear;New York;M;Beige;Summer
797;42;Male;Socks;Clothing;Arizona;XL;Black;Fall
798;42;Male;Coat;Outerwear;Maryland;M;Violet;Fall
799;29;Male;Socks;Clothing;Alaska;M;Violet;Spring
800;55;Male;Belt;Accessories;Nevada;L;Brown;Summer
801;32;Male;Socks;Clothing;Utah;S;Gold;Summer
802;25;Male;Belt;Accessories;New Mexico;L;Blue;Fall
803;38;Male;Pants;Clothing;Delaware;M;Teal;Winter
804;32;Male;Shorts;Clothing;Connecticut;L;Silver;Winter
805;43;Male;Boots;Footwear;Mississippi;M;Maroon;Summer
806;41;Male;Dress;Clothing;Connecticut;L;White;Summer
807;56;Male;Jeans;Clothing;Florida;L;Charcoal;Summer
808;27;Male;T-shirt;Clothing;New York;S;Brown;Winter
809;46;Male;Shoes;Footwear;Wisconsin;L;Lavender;Fall
810;48;Male;Boots;Footwear;South Carolina;M;Violet;Fall
811;52;Male;Scarf;Accessories;South Dakota;S;Lavender;Fall
812;18;Male;Sneakers;Footwear;Illinois;M;Green;Winter
813;64;Male;Boots;Footwear;Alaska;M;Olive;Summer
814;54;Male;Handbag;Accessories;Montana;S;Olive;Summer
815;31;Male;Shirt;Clothing;Minnesota;M;Pink;Winter
816;30;Male;Hat;Accessories;West Virginia;L;Teal;Spring
817;26;Male;Sweater;Clothing;Illinois;L;Cyan;Summer
818;25;Male;Handbag;Accessories;Nevada;S;Gray;Spring
819;59;Male;Shirt;Clothing;Idaho;M;Peach;Winter
820;55;Male;Sunglasses;Accessories;Colorado;S;Teal;Winter
821;56;Male;Sneakers;Footwear;Louisiana;M;Turquoise;Spring
822;62;Male;Hoodie;Clothing;Vermont;M;Green;Spring
823;35;Male;Shirt;Clothing;Mississippi;L;Magenta;Winter
824;51;Male;Sunglasses;Accessories;Georgia;M;Green;Winter
825;61;Male;Blouse;Clothing;Georgia;M;White;Spring
826;27;Male;Belt;Accessories;Nebraska;XL;Brown;Fall
827;54;Male;Dress;Clothing;Massachusetts;M;Purple;Winter
828;31;Male;Shoes;Footwear;Colorado;S;Green;Fall
829;24;Male;Socks;Clothing;Nevada;M;Peach;Fall
830;42;Male;Socks;Clothing;Idaho;S;Silver;Spring
831;41;Male;Shorts;Clothing;Wyoming;M;Maroon;Fall
832;66;Male;Gloves;Accessories;Washington;M;Red;Summer
833;58;Male;Jacket;Outerwear;California;L;Blue;Fall
834;43;Male;Handbag;Accessories;Oklahoma;M;Purple;Fall
835;52;Male;Backpack;Accessories;Nevada;M;Indigo;Summer
836;35;Male;Boots;Footwear;Maryland;L;Indigo;Summer
837;23;Male;Gloves;Accessories;West Virginia;L;Violet;Winter
838;25;Male;Hoodie;Clothing;Illinois;L;Brown;Spring
839;33;Male;Coat;Outerwear;Kentucky;M;Gray;Spring
