Customer ID;Item Purchased;Category;Size;Color;Season;Transaction_ID
2194;Shirt;Clothing;L;Turquoise;Spring;2194
2195;Socks;Clothing;M;Silver;Summer;2195
2196;Jeans;Clothing;M;Brown;Fall;2196
2197;Dress;Clothing;M;Gray;Spring;2197
2198;Boots;Footwear;M;Indigo;Summer;2198
2199;Scarf;Accessories;L;Turquoise;Summer;2199
2200;Scarf;Accessories;M;Maroon;Summer;2200
2201;Gloves;Accessories;L;Charcoal;Summer;2201
2202;Pants;Clothing;L;Peach;Spring;2202
2203;Dress;Clothing;M;Red;Summer;2203
2204;Dress;Clothing;M;Indigo;Winter;2204
2205;Jeans;Clothing;S;Lavender;Winter;2205
2206;Sweater;Clothing;XL;Red;Fall;2206
2207;Sandals;Footwear;L;Green;Spring;2207
2208;Handbag;Accessories;M;Gray;Fall;2208
2209;Scarf;Accessories;XL;Violet;Summer;2209
2210;Sandals;Footwear;XL;Beige;Summer;2210
2211;Sunglasses;Accessories;M;Orange;Summer;2211
2212;Sweater;Clothing;L;Purple;Winter;2212
2213;Pants;Clothing;M;Brown;Winter;2213
2214;Hat;Accessories;M;Maroon;Fall;2214
2215;Belt;Accessories;L;Gold;Fall;2215
2216;Sandals;Footwear;M;Indigo;Winter;2216
2217;Pants;Clothing;XL;Silver;Winter;2217
2218;Jewelry;Accessories;XL;Red;Fall;2218
2219;Sunglasses;Accessories;M;Magenta;Winter;2219
2220;Blouse;Clothing;S;Purple;Fall;2220
2221;Belt;Accessories;XL;Beige;Fall;2221
2222;Shorts;Clothing;XL;White;Fall;2222
2223;Pants;Clothing;M;Teal;Summer;2223
2224;Sandals;Footwear;M;Gray;Fall;2224
2225;Gloves;Accessories;L;Charcoal;Winter;2225
2226;Belt;Accessories;S;Olive;Spring;2226
2227;Shirt;Clothing;L;Blue;Spring;2227
2228;Scarf;Accessories;S;Gray;Summer;2228
2229;Gloves;Accessories;M;Green;Fall;2229
2230;Pants;Clothing;M;Silver;Fall;2230
2231;Sneakers;Footwear;S;Teal;Spring;2231
2232;Jacket;Outerwear;M;Beige;Fall;2232
2233;Shoes;Footwear;L;Lavender;Spring;2233
2234;Blouse;Clothing;XL;Gray;Summer;2234
2235;Boots;Footwear;S;Yellow;Winter;2235
2236;Socks;Clothing;M;Gray;Spring;2236
2237;T-shirt;Clothing;M;Yellow;Winter;2237
2238;Sandals;Footwear;S;Black;Summer;2238
2239;Sneakers;Footwear;L;Beige;Winter;2239
2240;Jewelry;Accessories;L;Indigo;Summer;2240
2241;Sandals;Footwear;L;Green;Winter;2241
2242;Jacket;Outerwear;M;Purple;Summer;2242
2243;Skirt;Clothing;M;Orange;Spring;2243
2244;Shirt;Clothing;M;Teal;Winter;2244
2245;Shorts;Clothing;M;Gold;Summer;2245
2246;Socks;Clothing;L;Gray;Fall;2246
2247;Jacket;Outerwear;M;Cyan;Fall;2247
2248;Jewelry;Accessories;L;Teal;Summer;2248
2249;T-shirt;Clothing;M;Violet;Winter;2249
2250;Gloves;Accessories;XL;Indigo;Spring;2250
2251;Shoes;Footwear;L;Pink;Summer;2251
2252;Shoes;Footwear;L;Gold;Fall;2252
2253;Shoes;Footwear;S;Maroon;Summer;2253
2254;Hoodie;Clothing;M;Brown;Spring;2254
2255;Belt;Accessories;M;Gold;Winter;2255
2256;Coat;Outerwear;L;Teal;Spring;2256
2257;Blouse;Clothing;M;Turquoise;Fall;2257
2258;Skirt;Clothing;L;Olive;Fall;2258
2259;T-shirt;Clothing;L;Cyan;Winter;2259
2260;Jeans;Clothing;XL;Beige;Spring;2260
2261;Scarf;Accessories;M;Blue;Fall;2261
2262;Backpack;Accessories;L;Gold;Spring;2262
2263;Backpack;Accessories;M;Green;Winter;2263
2264;Scarf;Accessories;XL;Green;Winter;2264
2265;Hat;Accessories;M;Turquoise;Summer;2265
2266;Coat;Outerwear;XL;Yellow;Fall;2266
2267;Dress;Clothing;M;Yellow;Fall;2267
2268;Gloves;Accessories;S;Blue;Spring;2268
2269;Sweater;Clothing;L;Charcoal;Spring;2269
2270;Skirt;Clothing;M;Yellow;Fall;2270
2271;Blouse;Clothing;L;Purple;Spring;2271
2272;Dress;Clothing;M;Green;Summer;2272
2273;Jacket;Outerwear;L;Charcoal;Spring;2273
2274;Coat;Outerwear;L;Silver;Winter;2274
2275;Dress;Clothing;L;Turquoise;Spring;2275
2276;Shorts;Clothing;M;Gray;Winter;2276
2277;Jeans;Clothing;L;Red;Summer;2277
2278;Hat;Accessories;M;Beige;Summer;2278
2279;Gloves;Accessories;M;Maroon;Fall;2279
2280;Sneakers;Footwear;L;Indigo;Spring;2280
2281;Shoes;Footwear;M;Red;Summer;2281
2282;Hoodie;Clothing;XL;Maroon;Summer;2282
2283;Sneakers;Footwear;S;Red;Fall;2283
2284;Handbag;Accessories;S;Black;Winter;2284
2285;Blouse;Clothing;XL;Black;Fall;2285
2286;Belt;Accessories;L;Pink;Summer;2286
2287;Socks;Clothing;L;Blue;Spring;2287
2288;Blouse;Clothing;L;Green;Summer;2288
2289;Jewelry;Accessories;M;Orange;Fall;2289
2290;Shorts;Clothing;M;Orange;Fall;2290
2291;Boots;Footwear;L;Magenta;Winter;2291
2292;Coat;Outerwear;M;Indigo;Spring;2292
2293;T-shirt;Clothing;S;Beige;Spring;2293
2294;Sweater;Clothing;L;Green;Fall;2294
2295;Sunglasses;Accessories;M;Red;Winter;2295
2296;Hat;Accessories;L;Beige;Spring;2296
2297;Gloves;Accessories;M;Green;Fall;2297
2298;Socks;Clothing;M;Orange;Summer;2298
2299;Handbag;Accessories;L;Cyan;Spring;2299
2300;Coat;Outerwear;M;Violet;Summer;2300
2301;Coat;Outerwear;XL;Lavender;Summer;2301
2302;Pants;Clothing;L;Turquoise;Winter;2302
2303;Belt;Accessories;L;Pink;Summer;2303
2304;Sunglasses;Accessories;S;Beige;Spring;2304
2305;Hoodie;Clothing;L;Silver;Winter;2305
2306;Handbag;Accessories;M;Gold;Summer;2306
2307;Gloves;Accessories;L;Silver;Winter;2307
2308;Skirt;Clothing;L;Green;Fall;2308
2309;Sunglasses;Accessories;M;Teal;Winter;2309
2310;Dress;Clothing;S;Gold;Fall;2310
2311;Gloves;Accessories;M;Cyan;Spring;2311
2312;Sneakers;Footwear;L;Gold;Spring;2312
2313;T-shirt;Clothing;L;Violet;Summer;2313
2314;Dress;Clothing;M;Black;Summer;2314
2315;Handbag;Accessories;XL;Brown;Winter;2315
2316;Socks;Clothing;M;Indigo;Winter;2316
2317;Sneakers;Footwear;L;Yellow;Winter;2317
2318;Jacket;Outerwear;M;Purple;Summer;2318
2319;Hoodie;Clothing;L;White;Spring;2319
2320;Sandals;Footwear;XL;Turquoise;Winter;2320
2321;Shoes;Footwear;M;Olive;Spring;2321
2322;Sandals;Footwear;M;Beige;Winter;2322
2323;Coat;Outerwear;S;Lavender;Spring;2323
2324;Gloves;Accessories;L;White;Winter;2324
2325;Coat;Outerwear;L;Brown;Winter;2325
2326;Boots;Footwear;M;Charcoal;Summer;2326
2327;Skirt;Clothing;L;Maroon;Winter;2327
2328;Skirt;Clothing;M;Red;Winter;2328
2329;Pants;Clothing;M;Maroon;Fall;2329
2330;Hat;Accessories;S;Teal;Spring;2330
2331;Backpack;Accessories;L;Orange;Summer;2331
2332;Scarf;Accessories;S;Olive;Spring;2332
2333;Scarf;Accessories;XL;Olive;Fall;2333
2334;Shirt;Clothing;M;Beige;Spring;2334
2335;Boots;Footwear;L;Green;Summer;2335
2336;Coat;Outerwear;M;Black;Summer;2336
2337;Belt;Accessories;M;Green;Winter;2337
2338;Boots;Footwear;S;Violet;Fall;2338
2339;Sneakers;Footwear;S;Silver;Fall;2339
2340;Shirt;Clothing;L;Maroon;Spring;2340
2341;Blouse;Clothing;M;Cyan;Summer;2341
2342;Jacket;Outerwear;L;Teal;Summer;2342
2343;Skirt;Clothing;M;Olive;Fall;2343
2344;Socks;Clothing;M;Red;Summer;2344
2345;Sandals;Footwear;XL;Lavender;Fall;2345
2346;T-shirt;Clothing;S;Orange;Winter;2346
2347;Jacket;Outerwear;L;Brown;Winter;2347
2348;Belt;Accessories;S;Gray;Fall;2348
2349;Shoes;Footwear;M;Orange;Spring;2349
2350;Blouse;Clothing;M;Orange;Fall;2350
2351;Shoes;Footwear;M;Turquoise;Winter;2351
2352;Sweater;Clothing;S;Cyan;Fall;2352
2353;Boots;Footwear;M;Yellow;Fall;2353
2354;Handbag;Accessories;M;White;Fall;2354
2355;Blouse;Clothing;M;Blue;Summer;2355
2356;Skirt;Clothing;S;Purple;Winter;2356
2357;Backpack;Accessories;M;Gray;Summer;2357
2358;Shirt;Clothing;L;Cyan;Fall;2358
2359;Sweater;Clothing;L;Pink;Spring;2359
2360;Scarf;Accessories;S;Gold;Spring;2360
2361;Handbag;Accessories;L;Silver;Fall;2361
2362;Scarf;Accessories;M;Gray;Spring;2362
2363;Jeans;Clothing;M;Brown;Fall;2363
2364;Socks;Clothing;XL;Pink;Winter;2364
2365;Sunglasses;Accessories;L;Maroon;Winter;2365
2366;Sneakers;Footwear;S;Peach;Winter;2366
2367;Shoes;Footwear;L;Brown;Winter;2367
2368;Socks;Clothing;L;Green;Winter;2368
2369;Sunglasses;Accessories;M;Lavender;Summer;2369
2370;Sweater;Clothing;M;Cyan;Winter;2370
2371;Shoes;Footwear;M;Black;Spring;2371
2372;Socks;Clothing;M;Charcoal;Winter;2372
2373;Boots;Footwear;XL;Silver;Spring;2373
2374;Hoodie;Clothing;M;Gray;Spring;2374
2375;Gloves;Accessories;L;Peach;Winter;2375
2376;Backpack;Accessories;L;Peach;Fall;2376
2377;Gloves;Accessories;XL;Cyan;Spring;2377
2378;Blouse;Clothing;L;Magenta;Fall;2378
2379;Scarf;Accessories;L;Teal;Summer;2379
2380;Hat;Accessories;M;Peach;Spring;2380
2381;Scarf;Accessories;M;Black;Fall;2381
2382;Sandals;Footwear;M;Teal;Summer;2382
2383;Sweater;Clothing;M;Turquoise;Spring;2383
2384;Backpack;Accessories;L;Gold;Spring;2384
2385;Blouse;Clothing;L;Green;Winter;2385
2386;Scarf;Accessories;M;Brown;Fall;2386
2387;Socks;Clothing;L;Blue;Summer;2387
2388;Hat;Accessories;M;Gold;Summer;2388
2389;Dress;Clothing;M;Peach;Fall;2389
2390;Coat;Outerwear;M;Violet;Spring;2390
2391;Shirt;Clothing;XL;Yellow;Winter;2391
2392;Shirt;Clothing;M;Black;Winter;2392
2393;Jeans;Clothing;L;Silver;Spring;2393
2394;Socks;Clothing;M;Brown;Winter;2394
2395;Sandals;Footwear;L;Peach;Fall;2395
2396;Blouse;Clothing;M;Cyan;Winter;2396
2397;Shirt;Clothing;M;Olive;Spring;2397
2398;Sunglasses;Accessories;L;Black;Fall;2398
2399;Jacket;Outerwear;M;Orange;Winter;2399
2400;Dress;Clothing;L;Beige;Spring;2400
2401;Sunglasses;Accessories;M;Peach;Winter;2401
2402;Boots;Footwear;M;Pink;Winter;2402
2403;Scarf;Accessories;M;Brown;Winter;2403
2404;Shorts;Clothing;M;Magenta;Fall;2404
2405;Shorts;Clothing;L;Cyan;Winter;2405
2406;Jeans;Clothing;XL;Silver;Fall;2406
2407;Scarf;Accessories;M;Indigo;Winter;2407
2408;Shorts;Clothing;M;Beige;Summer;2408
2409;Sneakers;Footwear;XL;Black;Fall;2409
2410;Jewelry;Accessories;L;Yellow;Spring;2410
2411;Shoes;Footwear;M;Maroon;Summer;2411
2412;Hoodie;Clothing;M;Cyan;Summer;2412
2413;Jacket;Outerwear;M;Pink;Winter;2413
2414;Shorts;Clothing;XL;Violet;Fall;2414
2415;Socks;Clothing;M;Lavender;Summer;2415
2416;Coat;Outerwear;XL;Lavender;Fall;2416
2417;Sandals;Footwear;S;Black;Summer;2417
2418;Backpack;Accessories;M;Olive;Fall;2418
2419;Pants;Clothing;S;Indigo;Fall;2419
2420;Sweater;Clothing;M;Blue;Fall;2420
2421;Jacket;Outerwear;S;Green;Winter;2421
2422;Sneakers;Footwear;L;Pink;Spring;2422
2423;Jewelry;Accessories;M;Peach;Winter;2423
2424;Backpack;Accessories;M;Purple;Summer;2424
2425;Jewelry;Accessories;M;Peach;Winter;2425
2426;Shoes;Footwear;S;Olive;Summer;2426
2427;Jacket;Outerwear;M;Olive;Fall;2427
2428;Jacket;Outerwear;M;Purple;Spring;2428
2429;T-shirt;Clothing;M;Violet;Spring;2429
2430;Sneakers;Footwear;XL;Maroon;Summer;2430
2431;Jacket;Outerwear;XL;White;Summer;2431
2432;Hoodie;Clothing;S;Olive;Fall;2432
2433;Jacket;Outerwear;M;Peach;Winter;2433
2434;T-shirt;Clothing;M;Blue;Spring;2434
2435;Gloves;Accessories;M;Brown;Spring;2435
2436;Sneakers;Footwear;S;Black;Fall;2436
2437;T-shirt;Clothing;M;Yellow;Fall;2437
2438;Sneakers;Footwear;XL;Magenta;Winter;2438
2439;Jeans;Clothing;S;Cyan;Winter;2439
2440;Handbag;Accessories;M;Maroon;Summer;2440
2441;Socks;Clothing;M;Red;Spring;2441
2442;Jewelry;Accessories;M;Black;Fall;2442
2443;Blouse;Clothing;L;Violet;Winter;2443
2444;Backpack;Accessories;M;Green;Spring;2444
2445;Scarf;Accessories;S;Gold;Fall;2445
2446;Scarf;Accessories;M;Brown;Summer;2446
2447;Shirt;Clothing;L;Peach;Spring;2447
2448;Pants;Clothing;L;Peach;Fall;2448
2449;Hat;Accessories;S;Violet;Fall;2449
2450;Coat;Outerwear;S;Violet;Fall;2450
2451;T-shirt;Clothing;M;Magenta;Fall;2451
2452;Socks;Clothing;M;Purple;Fall;2452
2453;Shirt;Clothing;L;Purple;Winter;2453
2454;Sweater;Clothing;XL;Cyan;Spring;2454
2455;Gloves;Accessories;M;Magenta;Winter;2455
2456;Belt;Accessories;L;Lavender;Spring;2456
2457;Jeans;Clothing;M;Green;Winter;2457
2458;Handbag;Accessories;M;Maroon;Fall;2458
2459;T-shirt;Clothing;L;Turquoise;Fall;2459
2460;Socks;Clothing;L;Violet;Fall;2460
2461;Jeans;Clothing;S;Lavender;Winter;2461
2462;Scarf;Accessories;L;Red;Summer;2462
2463;Pants;Clothing;XL;Orange;Spring;2463
2464;Blouse;Clothing;XL;Indigo;Summer;2464
2465;Jacket;Outerwear;L;Teal;Winter;2465
2466;Sandals;Footwear;M;Brown;Spring;2466
2467;Shorts;Clothing;S;Pink;Summer;2467
2468;Shorts;Clothing;M;Lavender;Spring;2468
2469;Skirt;Clothing;L;Cyan;Winter;2469
2470;Sandals;Footwear;M;Yellow;Fall;2470
2471;Blouse;Clothing;XL;Pink;Fall;2471
2472;Sandals;Footwear;M;Gray;Spring;2472
2473;Shirt;Clothing;M;Peach;Summer;2473
2474;Socks;Clothing;M;Red;Winter;2474
2475;T-shirt;Clothing;M;Olive;Fall;2475
2476;Dress;Clothing;S;Lavender;Summer;2476
2477;Hat;Accessories;M;Turquoise;Summer;2477
2478;Gloves;Accessories;L;Turquoise;Spring;2478
2479;Socks;Clothing;S;Maroon;Winter;2479
2480;Dress;Clothing;S;Olive;Fall;2480
2481;Socks;Clothing;XL;Maroon;Summer;2481
2482;Belt;Accessories;XL;Cyan;Fall;2482
2483;Handbag;Accessories;S;Peach;Winter;2483
2484;Skirt;Clothing;S;Teal;Fall;2484
2485;Hoodie;Clothing;M;Green;Summer;2485
2486;Blouse;Clothing;M;Beige;Spring;2486
2487;Jeans;Clothing;L;Magenta;Spring;2487
2488;Boots;Footwear;L;Violet;Spring;2488
2489;Handbag;Accessories;XL;Charcoal;Summer;2489
2490;Coat;Outerwear;M;Green;Winter;2490
2491;Blouse;Clothing;M;Gray;Spring;2491
2492;Handbag;Accessories;M;Magenta;Spring;2492
2493;Sunglasses;Accessories;S;Silver;Summer;2493
2494;Socks;Clothing;S;Beige;Fall;2494
2495;Shoes;Footwear;S;Peach;Winter;2495
2496;Backpack;Accessories;XL;Orange;Spring;2496
2497;Scarf;Accessories;S;Yellow;Summer;2497
2498;Backpack;Accessories;M;Violet;Summer;2498
2499;Coat;Outerwear;S;Green;Fall;2499
2500;Hoodie;Clothing;L;Pink;Summer;2500
2501;Gloves;Accessories;M;Violet;Fall;2501
2502;Shorts;Clothing;M;Violet;Fall;2502
2503;Skirt;Clothing;L;Pink;Spring;2503
2504;Boots;Footwear;M;Violet;Summer;2504
2505;Shorts;Clothing;M;Turquoise;Winter;2505
2506;Handbag;Accessories;M;Cyan;Summer;2506
2507;Dress;Clothing;XL;Orange;Spring;2507
2508;Shoes;Footwear;M;Cyan;Fall;2508
2509;Sneakers;Footwear;XL;Indigo;Spring;2509
2510;Socks;Clothing;M;Black;Spring;2510
2511;Jacket;Outerwear;L;Purple;Winter;2511
2512;Backpack;Accessories;M;Cyan;Summer;2512
2513;Socks;Clothing;M;Green;Summer;2513
2514;Handbag;Accessories;L;Teal;Winter;2514
2515;Hat;Accessories;L;Teal;Spring;2515
2516;Blouse;Clothing;M;Magenta;Summer;2516
2517;Shorts;Clothing;XL;Brown;Spring;2517
2518;Shirt;Clothing;L;Orange;Spring;2518
2519;Boots;Footwear;XL;Blue;Fall;2519
2520;Jacket;Outerwear;L;Magenta;Spring;2520
2521;Jacket;Outerwear;L;Magenta;Summer;2521
2522;Handbag;Accessories;M;Magenta;Fall;2522
2523;Belt;Accessories;S;Olive;Winter;2523
2524;Handbag;Accessories;S;Cyan;Spring;2524
2525;Coat;Outerwear;M;Purple;Spring;2525
2526;Sweater;Clothing;M;Purple;Winter;2526
2527;Shorts;Clothing;S;Peach;Spring;2527
2528;Pants;Clothing;M;Gold;Fall;2528
2529;Jewelry;Accessories;S;Peach;Fall;2529
2530;Gloves;Accessories;M;Magenta;Spring;2530
2531;Skirt;Clothing;S;Cyan;Spring;2531
2532;Sandals;Footwear;M;Violet;Summer;2532
2533;Socks;Clothing;S;Charcoal;Summer;2533
2534;Jewelry;Accessories;S;Blue;Summer;2534
2535;Sunglasses;Accessories;XL;Red;Fall;2535
2536;Coat;Outerwear;S;Purple;Winter;2536
2537;Belt;Accessories;L;Gray;Spring;2537
2538;Coat;Outerwear;M;Purple;Summer;2538
2539;Scarf;Accessories;M;Silver;Summer;2539
2540;Sandals;Footwear;M;Purple;Fall;2540
2541;Belt;Accessories;M;Charcoal;Summer;2541
2542;Scarf;Accessories;M;Silver;Spring;2542
2543;Jewelry;Accessories;M;White;Winter;2543
2544;Scarf;Accessories;L;Peach;Spring;2544
2545;Pants;Clothing;M;Red;Spring;2545
2546;Shoes;Footwear;L;Olive;Spring;2546
2547;Boots;Footwear;L;Gray;Summer;2547
2548;Jacket;Outerwear;M;Beige;Summer;2548
2549;Backpack;Accessories;L;Pink;Winter;2549
2550;Jacket;Outerwear;M;Red;Fall;2550
2551;Boots;Footwear;XL;Peach;Fall;2551
2552;Shoes;Footwear;M;Maroon;Winter;2552
2553;Belt;Accessories;XL;Purple;Spring;2553
2554;Jewelry;Accessories;M;Maroon;Summer;2554
2555;Jewelry;Accessories;M;Gray;Summer;2555
2556;Pants;Clothing;M;Gray;Fall;2556
2557;T-shirt;Clothing;XL;Magenta;Fall;2557
2558;Shorts;Clothing;L;Cyan;Spring;2558
2559;Hoodie;Clothing;M;Silver;Fall;2559
2560;Belt;Accessories;S;Green;Winter;2560
2561;Boots;Footwear;M;Violet;Spring;2561
2562;Hoodie;Clothing;L;Magenta;Spring;2562
2563;Shorts;Clothing;XL;Yellow;Spring;2563
2564;Backpack;Accessories;XL;Gray;Winter;2564
2565;Scarf;Accessories;L;Indigo;Winter;2565
2566;Socks;Clothing;S;Indigo;Fall;2566
2567;Handbag;Accessories;S;Yellow;Fall;2567
2568;Sunglasses;Accessories;XL;Gold;Spring;2568
2569;T-shirt;Clothing;XL;Green;Winter;2569
2570;Dress;Clothing;M;Charcoal;Spring;2570
2571;Sneakers;Footwear;XL;Olive;Spring;2571
2572;Sunglasses;Accessories;L;Black;Winter;2572
2573;Blouse;Clothing;M;Silver;Fall;2573
2574;T-shirt;Clothing;M;Red;Summer;2574
2575;Hat;Accessories;M;Brown;Summer;2575
2576;Shorts;Clothing;M;Silver;Fall;2576
2577;Hoodie;Clothing;M;Silver;Winter;2577
2578;Socks;Clothing;L;Black;Fall;2578
2579;Sunglasses;Accessories;M;Purple;Fall;2579
2580;Blouse;Clothing;M;Purple;Summer;2580
2581;Jeans;Clothing;S;Turquoise;Summer;2581
2582;Dress;Clothing;M;Gold;Winter;2582
2583;Dress;Clothing;S;Indigo;Fall;2583
2584;Jeans;Clothing;M;Lavender;Fall;2584
2585;Socks;Clothing;L;Blue;Summer;2585
2586;Sunglasses;Accessories;L;Maroon;Fall;2586
2587;Coat;Outerwear;L;Yellow;Winter;2587
2588;Scarf;Accessories;M;Purple;Winter;2588
2589;Backpack;Accessories;M;Peach;Summer;2589
2590;Pants;Clothing;M;Silver;Winter;2590
2591;Gloves;Accessories;M;Turquoise;Summer;2591
2592;Jacket;Outerwear;S;Olive;Spring;2592
2593;Shorts;Clothing;XL;Peach;Summer;2593
2594;Pants;Clothing;S;Indigo;Fall;2594
2595;Skirt;Clothing;L;Indigo;Fall;2595
2596;Blouse;Clothing;XL;Maroon;Summer;2596
2597;Shirt;Clothing;L;Black;Spring;2597
2598;Jewelry;Accessories;XL;Teal;Summer;2598
2599;Backpack;Accessories;XL;Olive;Fall;2599
2600;Jewelry;Accessories;M;Gold;Winter;2600
2601;Belt;Accessories;M;Gray;Fall;2601
2602;Dress;Clothing;L;Orange;Winter;2602
2603;Coat;Outerwear;M;Black;Fall;2603
2604;Dress;Clothing;M;Teal;Spring;2604
2605;Sweater;Clothing;M;Beige;Spring;2605
2606;Hoodie;Clothing;M;White;Spring;2606
2607;Shoes;Footwear;L;Turquoise;Spring;2607
2608;Shoes;Footwear;XL;Teal;Spring;2608
2609;Jacket;Outerwear;L;Orange;Fall;2609
2610;Backpack;Accessories;M;Black;Summer;2610
2611;Jeans;Clothing;M;Violet;Spring;2611
2612;Jacket;Outerwear;L;Maroon;Fall;2612
2613;Sunglasses;Accessories;M;Turquoise;Winter;2613
2614;Gloves;Accessories;M;Gold;Fall;2614
2615;Jacket;Outerwear;M;Turquoise;Spring;2615
2616;T-shirt;Clothing;M;Maroon;Fall;2616
2617;Sandals;Footwear;XL;Purple;Spring;2617
2618;Shorts;Clothing;S;Maroon;Spring;2618
2619;Handbag;Accessories;L;Brown;Fall;2619
2620;Pants;Clothing;L;Indigo;Winter;2620
2621;Blouse;Clothing;S;Lavender;Winter;2621
2622;Shoes;Footwear;M;Beige;Winter;2622
2623;Backpack;Accessories;M;Yellow;Spring;2623
2624;Shoes;Footwear;M;Gold;Fall;2624
2625;Dress;Clothing;M;Indigo;Summer;2625
2626;Skirt;Clothing;L;Cyan;Summer;2626
2627;Jacket;Outerwear;XL;Silver;Fall;2627
2628;Shirt;Clothing;L;Silver;Fall;2628
2629;Hoodie;Clothing;M;Silver;Summer;2629
2630;Scarf;Accessories;M;Peach;Winter;2630
2631;Skirt;Clothing;S;Pink;Spring;2631
2632;Skirt;Clothing;S;Violet;Summer;2632
2633;Scarf;Accessories;M;Black;Fall;2633
2634;Sunglasses;Accessories;M;Purple;Fall;2634
2635;Sandals;Footwear;S;Black;Summer;2635
2636;Hoodie;Clothing;XL;Peach;Spring;2636
2637;Jacket;Outerwear;S;Magenta;Winter;2637
2638;Pants;Clothing;M;Magenta;Spring;2638
2639;Shirt;Clothing;S;Black;Spring;2639
2640;Blouse;Clothing;XL;Pink;Winter;2640
2641;Skirt;Clothing;L;Olive;Summer;2641
2642;Sunglasses;Accessories;XL;Olive;Winter;2642
2643;Belt;Accessories;L;Peach;Summer;2643
2644;Gloves;Accessories;S;Silver;Spring;2644
2645;Pants;Clothing;M;Turquoise;Spring;2645
2646;Scarf;Accessories;L;Olive;Spring;2646
2647;T-shirt;Clothing;S;Lavender;Summer;2647
2648;Shoes;Footwear;M;Red;Summer;2648
2649;Pants;Clothing;M;Gray;Spring;2649
2650;Gloves;Accessories;M;Magenta;Fall;2650
2651;Socks;Clothing;L;Maroon;Summer;2651
2652;Sneakers;Footwear;M;Cyan;Summer;2652
2653;Shorts;Clothing;L;Cyan;Summer;2653
2654;Blouse;Clothing;L;Lavender;Fall;2654
2655;Coat;Outerwear;S;Pink;Fall;2655
2656;Sunglasses;Accessories;M;Gray;Summer;2656
2657;Shorts;Clothing;L;Yellow;Winter;2657
2658;Dress;Clothing;M;Pink;Summer;2658
2659;Handbag;Accessories;XL;Indigo;Summer;2659
2660;Boots;Footwear;L;Gray;Summer;2660
2661;Pants;Clothing;L;Yellow;Spring;2661
2662;Boots;Footwear;XL;Olive;Fall;2662
2663;Skirt;Clothing;M;Cyan;Summer;2663
2664;Sneakers;Footwear;L;Silver;Fall;2664
2665;Jewelry;Accessories;L;Silver;Winter;2665
2666;T-shirt;Clothing;L;Red;Winter;2666
2667;Sandals;Footwear;S;Brown;Winter;2667
2668;Boots;Footwear;M;Orange;Summer;2668
2669;Coat;Outerwear;M;Black;Summer;2669
2670;Belt;Accessories;L;Teal;Spring;2670
2671;Sunglasses;Accessories;M;Yellow;Fall;2671
2672;Sandals;Footwear;XL;Gray;Winter;2672
2673;Boots;Footwear;M;Maroon;Spring;2673
2674;Hoodie;Clothing;M;Olive;Summer;2674
2675;Hat;Accessories;S;Charcoal;Fall;2675
2676;Shorts;Clothing;M;Peach;Winter;2676
2677;Backpack;Accessories;M;Maroon;Spring;2677
2678;Shorts;Clothing;L;Olive;Spring;2678
2679;Belt;Accessories;M;Magenta;Spring;2679
2680;Shorts;Clothing;S;Yellow;Spring;2680
2681;Socks;Clothing;L;Indigo;Fall;2681
2682;Shoes;Footwear;L;Olive;Summer;2682
2683;Sneakers;Footwear;L;Maroon;Winter;2683
2684;Backpack;Accessories;M;Indigo;Summer;2684
2685;Dress;Clothing;M;Gray;Summer;2685
2686;Boots;Footwear;M;Gray;Winter;2686
2687;Socks;Clothing;M;Black;Winter;2687
2688;Dress;Clothing;M;White;Fall;2688
2689;Handbag;Accessories;XL;Turquoise;Spring;2689
2690;Blouse;Clothing;M;Orange;Fall;2690
2691;Belt;Accessories;L;Yellow;Summer;2691
2692;Pants;Clothing;L;Blue;Winter;2692
2693;Sneakers;Footwear;XL;Violet;Spring;2693
2694;Boots;Footwear;L;Lavender;Summer;2694
2695;Sunglasses;Accessories;M;Olive;Spring;2695
2696;Hat;Accessories;M;Orange;Fall;2696
2697;Coat;Outerwear;M;White;Spring;2697
2698;Jacket;Outerwear;L;Red;Winter;2698
2699;Hoodie;Clothing;M;Magenta;Summer;2699
2700;Boots;Footwear;M;Violet;Fall;2700
2701;T-shirt;Clothing;XL;Olive;Winter;2701
2702;Sweater;Clothing;L;Silver;Summer;2702
2703;Shoes;Footwear;L;Gray;Fall;2703
2704;Scarf;Accessories;XL;Olive;Winter;2704
2705;Dress;Clothing;L;Beige;Spring;2705
2706;Jacket;Outerwear;S;Turquoise;Spring;2706
2707;Shoes;Footwear;S;Blue;Spring;2707
2708;Backpack;Accessories;M;Pink;Fall;2708
2709;Dress;Clothing;M;Teal;Summer;2709
2710;Shirt;Clothing;S;Cyan;Winter;2710
2711;Jacket;Outerwear;L;Purple;Summer;2711
2712;Sunglasses;Accessories;L;Red;Spring;2712
2713;Jacket;Outerwear;L;Brown;Fall;2713
2714;Coat;Outerwear;M;Magenta;Fall;2714
2715;Sweater;Clothing;S;Olive;Winter;2715
2716;Sneakers;Footwear;XL;Pink;Winter;2716
2717;Shoes;Footwear;L;Black;Spring;2717
2718;Sunglasses;Accessories;XL;Beige;Winter;2718
2719;Shorts;Clothing;M;Peach;Winter;2719
2720;Hoodie;Clothing;S;Peach;Fall;2720
2721;Scarf;Accessories;M;Peach;Spring;2721
2722;Sandals;Footwear;S;Teal;Spring;2722
