Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating
2893; $66.00 ;Cash;3.4
2894; $26.00 ;PayPal;2.6
2895; $44.00 ;Bank Transfer;3.1
2896; $90.00 ;Bank Transfer;2.7
2897; $23.00 ;Credit Card;4.8
2898; $25.00 ;PayPal;4.7
2899; $55.00 ;Bank Transfer;5.0
2900; $96.00 ;Venmo;4.2
2901; $27.00 ;Venmo;3.2
2902; $23.00 ;Debit Card;3.9
2903; $60.00 ;Credit Card;2.7
2904; $37.00 ;Debit Card;3.1
2905; $54.00 ;Venmo;4.5
2906; $42.00 ;Debit Card;3.5
2907; $52.00 ;Cash;3.1
2908; $52.00 ;Debit Card;4.8
2909; $89.00 ;Bank Transfer;3.2
2910; $38.00 ;Credit Card;2.8
2911; $64.00 ;PayPal;4.4
2912; $70.00 ;Cash;3.2
2913; $68.00 ;Credit Card;4.1
2914; $28.00 ;Bank Transfer;4.2
2915; $63.00 ;Credit Card;4.3
2916; $65.00 ;Venmo;2.7
2917; $82.00 ;Credit Card;3.7
2918; $20.00 ;Debit Card;4.9
2919; $51.00 ;Venmo;3.4
2920; $79.00 ;Debit Card;4.5
2921; $73.00 ;PayPal;4.2
2922; $51.00 ;Credit Card;2.8
2923; $75.00 ;Venmo;3.1
2924; $25.00 ;Debit Card;4.1
2925; $84.00 ;PayPal;4.9
2926; $31.00 ;PayPal;2.9
2927; $42.00 ;PayPal;4.2
2928; $39.00 ;PayPal;4.5
2929; $20.00 ;Credit Card;2.6
2930; $21.00 ;Cash;2.6
2931; $75.00 ;Venmo;3.9
2932; $61.00 ;Credit Card;3.5
2933; $38.00 ;PayPal;4.1
2934; $88.00 ;Credit Card;3.1
2935; $65.00 ;Credit Card;3.9
2936; $66.00 ;Venmo;4.8
2937; $62.00 ;PayPal;3.0
2938; $56.00 ;PayPal;3.7
2939; $55.00 ;Credit Card;4.6
2940; $33.00 ;Bank Transfer;4.4
2941; $21.00 ;Cash;3.1
2942; $92.00 ;Cash;3.1
2943; $99.00 ;Debit Card;3.6
2944; $27.00 ;Venmo;3.9
2945; $56.00 ;Debit Card;3.5
2946; $38.00 ;Debit Card;2.9
2947; $82.00 ;Credit Card;2.9
2948; $39.00 ;Debit Card;3.1
2949; $59.00 ;Credit Card;3.9
2950; $31.00 ;Bank Transfer;4.7
2951; $99.00 ;Credit Card;4.6
2952; $64.00 ;Venmo;3.6
2953; $40.00 ;Debit Card;3.1
2954; $31.00 ;Venmo;2.8
2955; $71.00 ;Credit Card;3.5
2956; $62.00 ;PayPal;3.5
2957; $70.00 ;Cash;4.3
2958; $90.00 ;Venmo;4.2
2959; $64.00 ;Venmo;2.7
2960; $28.00 ;Venmo;4.3
2961; $70.00 ;Cash;2.5
2962; $25.00 ;Bank Transfer;3.4
2963; $93.00 ;Debit Card;4.7
2964; $88.00 ;Venmo;2.9
2965; $96.00 ;Venmo;4.9
2966; $45.00 ;Cash;2.8
2967; $76.00 ;Cash;3.0
2968; $67.00 ;Bank Transfer;4.0
2969; $76.00 ;Debit Card;3.1
2970; $57.00 ;Cash;4.2
2971; $39.00 ;Cash;3.5
2972; $72.00 ;Bank Transfer;3.2
2973; $49.00 ;Venmo;4.4
2974; $32.00 ;Venmo;3.3
2975; $41.00 ;Bank Transfer;4.3
2976; $91.00 ;Cash;4.4
2977; $83.00 ;Bank Transfer;4.9
2978; $65.00 ;Bank Transfer;3.3
2979; $84.00 ;Bank Transfer;4.9
2980; $24.00 ;Bank Transfer;4.4
2981; $97.00 ;PayPal;3.5
2982; $90.00 ;PayPal;4.7
2983; $44.00 ;Cash;4.7
2984; $67.00 ;Debit Card;2.9
2985; $81.00 ;Credit Card;3.6
2986; $35.00 ;Debit Card;3.2
2987; $31.00 ;Credit Card;4.0
2988; $35.00 ;Venmo;3.5
2989; $20.00 ;Credit Card;3.1
2990; $97.00 ;Credit Card;3.3
2991; $56.00 ;Venmo;4.0
2992; $23.00 ;Cash;4.9
2993; $67.00 ;Cash;4.9
2994; $41.00 ;Debit Card;3.7
2995; $35.00 ;PayPal;4.1
2996; $95.00 ;Debit Card;2.9
2997; $74.00 ;Venmo;4.8
2998; $94.00 ;Bank Transfer;4.8
2999; $34.00 ;Venmo;2.5
3000; $37.00 ;Bank Transfer;3.9
3001; $73.00 ;Venmo;2.5
3002; $48.00 ;Venmo;3.3
3003; $55.00 ;Bank Transfer;3.9
3004; $72.00 ;Debit Card;3.3
3005; $31.00 ;Bank Transfer;4.0
3006; $70.00 ;Credit Card;4.9
3007; $33.00 ;Debit Card;3.5
3008; $22.00 ;Bank Transfer;4.3
3009; $73.00 ;PayPal;3.6
3010; $21.00 ;Bank Transfer;3.5
3011; $26.00 ;Cash;3.1
3012; $93.00 ;Venmo;3.0
3013; $32.00 ;PayPal;2.9
3014; $58.00 ;Debit Card;4.1
3015; $93.00 ;Debit Card;3.8
3016; $68.00 ;Debit Card;4.0
3017; $20.00 ;Venmo;3.7
3018; $32.00 ;Venmo;3.6
3019; $37.00 ;PayPal;3.0
3020; $40.00 ;Credit Card;4.5
3021; $58.00 ;Venmo;3.4
3022; $85.00 ;Venmo;3.9
3023; $38.00 ;Credit Card;3.0
3024; $27.00 ;Cash;4.5
3025; $45.00 ;Debit Card;2.8
3026; $63.00 ;Bank Transfer;4.6
3027; $43.00 ;Debit Card;3.6
3028; $67.00 ;Venmo;3.5
3029; $63.00 ;Cash;2.9
3030; $28.00 ;Debit Card;2.6
3031; $59.00 ;Cash;4.3
3032; $22.00 ;Credit Card;4.9
3033; $68.00 ;Debit Card;3.0
3034; $84.00 ;Venmo;2.6
3035; $82.00 ;Credit Card;4.1
3036; $30.00 ;Venmo;4.7
3037; $57.00 ;Bank Transfer;2.8
3038; $53.00 ;Credit Card;4.2
3039; $50.00 ;Cash;4.2
3040; $37.00 ;Venmo;3.1
3041; $90.00 ;Debit Card;3.0
3042; $45.00 ;Credit Card;2.9
3043; $63.00 ;Cash;4.5
3044; $76.00 ;Bank Transfer;4.7
3045; $54.00 ;Credit Card;4.6
3046; $90.00 ;Venmo;3.3
3047; $99.00 ;Credit Card;4.9
3048; $100.00 ;Debit Card;2.6
3049; $98.00 ;Cash;4.3
3050; $33.00 ;PayPal;4.4
3051; $85.00 ;Credit Card;2.9
3052; $62.00 ;Venmo;3.2
3053; $70.00 ;PayPal;2.6
3054; $53.00 ;Bank Transfer;4.5
3055; $96.00 ;Cash;3.4
3056; $40.00 ;Bank Transfer;3.7
3057; $83.00 ;Credit Card;3.3
3058; $66.00 ;Debit Card;3.7
3059; $82.00 ;PayPal;2.6
3060; $65.00 ;Credit Card;4.7
3061; $54.00 ;Cash;3.9
3062; $70.00 ;Venmo;2.5
3063; $47.00 ;Bank Transfer;3.2
3064; $34.00 ;Venmo;3.9
3065; $75.00 ;PayPal;4.2
3066; $85.00 ;PayPal;4.8
3067; $57.00 ;Debit Card;3.7
3068; $90.00 ;Debit Card;2.6
3069; $28.00 ;Venmo;2.9
3070; $39.00 ;Venmo;3.5
3071; $43.00 ;Debit Card;2.7
3072; $91.00 ;Debit Card;4.0
3073; $73.00 ;Venmo;4.6
3074; $28.00 ;PayPal;4.7
3075; $31.00 ;Bank Transfer;4.1
3076; $61.00 ;Debit Card;3.3
3077; $98.00 ;Cash;4.3
3078; $95.00 ;Cash;4.3
3079; $97.00 ;Bank Transfer;4.8
3080; $99.00 ;Bank Transfer;3.0
3081; $52.00 ;Debit Card;4.6
3082; $48.00 ;Debit Card;4.7
3083; $97.00 ;Credit Card;4.1
3084; $60.00 ;Bank Transfer;3.6
3085; $42.00 ;Credit Card;4.1
3086; $88.00 ;Venmo;3.2
3087; $32.00 ;Credit Card;2.7
3088; $39.00 ;Debit Card;4.5
3089; $57.00 ;PayPal;4.4
3090; $48.00 ;Credit Card;2.8
3091; $27.00 ;Bank Transfer;4.0
3092; $77.00 ;Bank Transfer;3.0
3093; $51.00 ;Credit Card;4.1
3094; $94.00 ;Venmo;3.0
3095; $92.00 ;Venmo;2.5
3096; $63.00 ;PayPal;3.5
3097; $74.00 ;Cash;3.4
3098; $98.00 ;Cash;3.3
3099; $96.00 ;Credit Card;3.1
3100; $66.00 ;Credit Card;4.4
3101; $29.00 ;Cash;4.4
3102; $30.00 ;Bank Transfer;4.6
3103; $97.00 ;Venmo;2.6
3104; $45.00 ;Credit Card;2.6
3105; $63.00 ;Credit Card;4.9
3106; $40.00 ;Credit Card;2.8
3107; $25.00 ;Debit Card;3.6
3108; $87.00 ;Cash;3.8
3109; $63.00 ;Credit Card;3.8
3110; $33.00 ;PayPal;3.1
3111; $43.00 ;Credit Card;2.8
3112; $74.00 ;PayPal;3.5
3113; $25.00 ;Credit Card;4.1
3114; $51.00 ;Venmo;3.8
3115; $94.00 ;Credit Card;4.0
3116; $46.00 ;PayPal;4.4
3117; $42.00 ;Debit Card;3.9
3118; $54.00 ;PayPal;3.2
3119; $74.00 ;PayPal;4.9
3120; $86.00 ;PayPal;3.4
3121; $44.00 ;Venmo;4.0
3122; $74.00 ;Venmo;4.4
3123; $46.00 ;PayPal;3.5
3124; $23.00 ;Debit Card;4.3
3125; $24.00 ;Debit Card;2.9
3126; $21.00 ;Bank Transfer;2.8
3127; $51.00 ;Debit Card;4.8
3128; $32.00 ;Cash;4.4
3129; $61.00 ;PayPal;4.0
3130; $34.00 ;Bank Transfer;3.3
3131; $58.00 ;Bank Transfer;4.7
3132; $32.00 ;Venmo;2.9
3133; $35.00 ;PayPal;3.9
3134; $71.00 ;PayPal;2.6
3135; $67.00 ;PayPal;2.5
3136; $22.00 ;Bank Transfer;4.7
3137; $41.00 ;Credit Card;3.9
3138; $36.00 ;Venmo;2.7
3139; $25.00 ;PayPal;3.9
3140; $75.00 ;PayPal;2.8
3141; $26.00 ;Bank Transfer;3.1
3142; $29.00 ;PayPal;4.8
3143; $100.00 ;PayPal;4.0
3144; $22.00 ;Credit Card;4.3
3145; $37.00 ;Credit Card;3.4
3146; $68.00 ;Debit Card;3.4
3147; $59.00 ;Venmo;3.8
3148; $67.00 ;Bank Transfer;2.9
3149; $23.00 ;Credit Card;3.7
3150; $56.00 ;PayPal;3.4
3151; $39.00 ;Credit Card;3.8
3152; $82.00 ;Bank Transfer;4.7
3153; $41.00 ;Cash;3.4
3154; $36.00 ;Venmo;3.0
3155; $83.00 ;PayPal;2.8
3156; $38.00 ;PayPal;4.4
3157; $78.00 ;PayPal;3.6
3158; $100.00 ;Cash;4.6
3159; $42.00 ;Venmo;4.6
3160; $36.00 ;PayPal;4.9
3161; $80.00 ;Cash;3.2
3162; $35.00 ;Debit Card;4.9
3163; $91.00 ;Debit Card;3.8
3164; $42.00 ;PayPal;2.9
3165; $91.00 ;Cash;4.5
3166; $69.00 ;Cash;2.7
3167; $86.00 ;Cash;4.9
3168; $35.00 ;Cash;4.0
3169; $76.00 ;PayPal;3.2
3170; $83.00 ;Cash;4.5
3171; $56.00 ;Venmo;4.0
3172; $94.00 ;PayPal;4.0
3173; $81.00 ;Credit Card;4.3
3174; $31.00 ;Debit Card;4.6
3175; $48.00 ;Bank Transfer;3.9
3176; $62.00 ;Venmo;2.8
3177; $28.00 ;Venmo;4.7
3178; $54.00 ;Credit Card;4.0
3179; $33.00 ;Credit Card;3.1
3180; $83.00 ;Cash;4.3
3181; $68.00 ;Debit Card;3.5
3182; $83.00 ;Credit Card;3.9
3183; $99.00 ;Credit Card;4.0
3184; $76.00 ;Bank Transfer;3.0
3185; $21.00 ;Cash;4.8
3186; $45.00 ;Venmo;4.0
3187; $32.00 ;Credit Card;2.5
3188; $98.00 ;Debit Card;4.0
3189; $54.00 ;Venmo;2.7
3190; $54.00 ;Cash;3.5
3191; $50.00 ;Credit Card;3.4
3192; $59.00 ;Venmo;3.7
3193; $64.00 ;Bank Transfer;3.8
3194; $70.00 ;Cash;4.7
3195; $93.00 ;PayPal;4.8
3196; $27.00 ;Bank Transfer;4.2
3197; $35.00 ;Debit Card;3.3
3198; $73.00 ;Debit Card;4.8
3199; $85.00 ;Debit Card;2.7
3200; $49.00 ;Cash;4.0
3201; $36.00 ;Bank Transfer;4.8
3202; $84.00 ;Venmo;4.9
3203; $51.00 ;Cash;3.1
3204; $89.00 ;Venmo;2.8
3205; $29.00 ;Debit Card;3.3
3206; $76.00 ;PayPal;4.6
3207; $48.00 ;Cash;3.2
3208; $72.00 ;Venmo;3.1
3209; $34.00 ;Credit Card;3.9
3210; $30.00 ;Cash;4.2
3211; $27.00 ;Credit Card;3.6
3212; $62.00 ;Bank Transfer;3.7
3213; $62.00 ;Bank Transfer;4.0
3214; $20.00 ;Cash;4.6
3215; $77.00 ;Credit Card;3.7
3216; $25.00 ;Venmo;4.7
3217; $48.00 ;Bank Transfer;2.7
3218; $93.00 ;Venmo;4.3
3219; $95.00 ;PayPal;4.6
3220; $83.00 ;Cash;2.5
3221; $100.00 ;Debit Card;4.8
3222; $25.00 ;Bank Transfer;4.7
3223; $64.00 ;Bank Transfer;3.7
3224; $24.00 ;PayPal;4.7
3225; $79.00 ;Bank Transfer;2.7
3226; $29.00 ;Credit Card;4.7
3227; $40.00 ;Credit Card;4.8
3228; $26.00 ;Cash;3.1
3229; $75.00 ;Debit Card;2.6
3230; $38.00 ;PayPal;4.4
3231; $86.00 ;Bank Transfer;3.3
3232; $81.00 ;PayPal;2.8
3233; $54.00 ;Credit Card;3.4
3234; $95.00 ;Credit Card;2.6
3235; $47.00 ;Bank Transfer;3.1
3236; $25.00 ;Debit Card;3.4
3237; $35.00 ;PayPal;2.6
3238; $53.00 ;PayPal;3.9
3239; $78.00 ;Credit Card;3.1
3240; $56.00 ;PayPal;4.9
3241; $30.00 ;PayPal;2.9
3242; $37.00 ;Credit Card;4.9
3243; $48.00 ;Venmo;3.5
3244; $84.00 ;Credit Card;3.4
3245; $38.00 ;Bank Transfer;4.9
3246; $30.00 ;Cash;4.5
3247; $56.00 ;Credit Card;3.0
3248; $63.00 ;PayPal;2.9
3249; $26.00 ;Bank Transfer;4.2
3250; $55.00 ;PayPal;2.8
3251; $36.00 ;Bank Transfer;3.5
3252; $84.00 ;Credit Card;4.9
3253; $94.00 ;Debit Card;4.9
3254; $72.00 ;Bank Transfer;4.6
3255; $94.00 ;Venmo;3.6
3256; $20.00 ;Cash;3.6
3257; $49.00 ;Credit Card;3.0
3258; $81.00 ;Cash;2.6
3259; $22.00 ;Venmo;3.3
3260; $50.00 ;Bank Transfer;4.6
3261; $44.00 ;Debit Card;4.9
3262; $85.00 ;Debit Card;4.6
3263; $36.00 ;Credit Card;4.8
3264; $80.00 ;Bank Transfer;3.0
3265; $42.00 ;Venmo;3.9
3266; $67.00 ;PayPal;4.1
3267; $58.00 ;Debit Card;2.7
3268; $98.00 ;Debit Card;4.4
3269; $94.00 ;Credit Card;4.2
3270; $88.00 ;Bank Transfer;2.9
3271; $60.00 ;PayPal;3.5
3272; $51.00 ;Debit Card;3.2
3273; $59.00 ;Credit Card;3.4
3274; $94.00 ;Bank Transfer;4.0
3275; $36.00 ;Credit Card;4.1
3276; $70.00 ;Cash;4.9
3277; $41.00 ;PayPal;3.1
3278; $49.00 ;Cash;4.6
3279; $49.00 ;Venmo;3.0
3280; $44.00 ;PayPal;3.1
3281; $27.00 ;Debit Card;2.8
3282; $89.00 ;PayPal;3.7
3283; $41.00 ;Cash;3.9
3284; $32.00 ;Debit Card;4.6
3285; $25.00 ;Venmo;2.8
3286; $90.00 ;Credit Card;3.1
3287; $20.00 ;Credit Card;2.6
3288; $91.00 ;Credit Card;4.2
3289; $95.00 ;Venmo;3.9
3290; $23.00 ;Bank Transfer;4.4
3291; $54.00 ;Credit Card;3.8
3292; $53.00 ;Credit Card;2.8
3293; $71.00 ;Cash;3.7
3294; $36.00 ;Debit Card;2.5
3295; $53.00 ;Cash;4.5
3296; $90.00 ;Debit Card;4.0
3297; $76.00 ;Debit Card;4.3
3298; $36.00 ;PayPal;4.1
3299; $76.00 ;PayPal;3.2
3300; $38.00 ;Venmo;3.8
3301; $55.00 ;Credit Card;3.6
3302; $60.00 ;Debit Card;2.7
3303; $55.00 ;PayPal;4.2
3304; $96.00 ;Bank Transfer;2.6
3305; $50.00 ;Credit Card;2.8
3306; $65.00 ;Credit Card;4.3
3307; $22.00 ;Bank Transfer;4.4
3308; $95.00 ;Credit Card;4.6
3309; $72.00 ;Debit Card;2.6
3310; $46.00 ;PayPal;3.5
3311; $26.00 ;Cash;4.6
3312; $73.00 ;Credit Card;4.8
3313; $65.00 ;PayPal;2.7
3314; $98.00 ;Debit Card;2.8
3315; $64.00 ;Credit Card;4.8
3316; $79.00 ;Credit Card;4.0
3317; $67.00 ;Bank Transfer;4.2
3318; $45.00 ;Debit Card;3.0
3319; $52.00 ;Cash;4.9
3320; $53.00 ;PayPal;3.0
3321; $56.00 ;Cash;3.4
3322; $79.00 ;Debit Card;3.9
3323; $31.00 ;PayPal;4.4
3324; $48.00 ;Venmo;4.9
3325; $83.00 ;Venmo;3.8
3326; $73.00 ;Debit Card;3.5
3327; $26.00 ;PayPal;4.9
3328; $44.00 ;Credit Card;3.3
3329; $82.00 ;Venmo;4.4
3330; $86.00 ;PayPal;3.1
3331; $97.00 ;Debit Card;3.7
3332; $31.00 ;Credit Card;2.6
3333; $87.00 ;Cash;4.3
3334; $31.00 ;Bank Transfer;4.3
3335; $62.00 ;Debit Card;4.3
3336; $51.00 ;Debit Card;4.7
3337; $50.00 ;Bank Transfer;2.9
3338; $32.00 ;Cash;2.8
3339; $53.00 ;Cash;2.5
3340; $73.00 ;Venmo;4.7
3341; $57.00 ;Bank Transfer;3.2
3342; $34.00 ;Credit Card;3.4
3343; $37.00 ;Credit Card;3.8
3344; $80.00 ;Cash;4.8
3345; $74.00 ;Debit Card;3.0
3346; $38.00 ;Credit Card;2.8
3347; $66.00 ;Cash;3.3
3348; $23.00 ;Debit Card;4.9
3349; $91.00 ;Credit Card;3.5
3350; $64.00 ;Cash;4.3
3351; $27.00 ;Bank Transfer;4.6
3352; $71.00 ;Debit Card;3.0
3353; $67.00 ;Cash;4.2
3354; $53.00 ;PayPal;3.0
3355; $52.00 ;Debit Card;3.5
3356; $93.00 ;Bank Transfer;4.7
3357; $98.00 ;PayPal;3.6
3358; $87.00 ;Cash;2.6
3359; $82.00 ;Credit Card;4.8
3360; $35.00 ;Debit Card;2.7
3361; $31.00 ;Cash;2.7
3362; $84.00 ;PayPal;3.4
3363; $92.00 ;Bank Transfer;3.9
3364; $38.00 ;Cash;4.7
3365; $89.00 ;Debit Card;3.1
3366; $58.00 ;Debit Card;4.3
3367; $99.00 ;Venmo;3.8
3368; $50.00 ;Credit Card;4.7
3369; $59.00 ;Cash;3.0
3370; $72.00 ;Debit Card;2.5
3371; $50.00 ;PayPal;3.4
3372; $30.00 ;Venmo;3.0
3373; $94.00 ;Credit Card;4.8
3374; $75.00 ;Cash;3.2
3375; $33.00 ;Debit Card;4.7
3376; $43.00 ;Credit Card;3.3
3377; $64.00 ;PayPal;4.6
3378; $56.00 ;Debit Card;4.2
3379; $30.00 ;Cash;3.4
3380; $69.00 ;PayPal;4.5
3381; $33.00 ;Bank Transfer;3.7
3382; $48.00 ;Bank Transfer;3.8
3383; $94.00 ;Cash;3.8
3384; $22.00 ;Bank Transfer;3.9
3385; $81.00 ;PayPal;4.9
3386; $58.00 ;Cash;3.2
3387; $28.00 ;Debit Card;2.9
3388; $22.00 ;Debit Card;3.2
3389; $31.00 ;Bank Transfer;4.4
3390; $64.00 ;Bank Transfer;3.0
3391; $64.00 ;Venmo;4.6
3392; $92.00 ;Cash;5.0
3393; $41.00 ;Bank Transfer;4.0
3394; $52.00 ;Debit Card;4.2
3395; $80.00 ;PayPal;4.0
3396; $56.00 ;Debit Card;2.9
3397; $27.00 ;PayPal;3.3
3398; $64.00 ;PayPal;4.3
3399; $41.00 ;Debit Card;3.0
3400; $32.00 ;Cash;2.7
3401; $58.00 ;Bank Transfer;4.0
3402; $81.00 ;Bank Transfer;3.1
3403; $46.00 ;Cash;4.9
3404; $21.00 ;Bank Transfer;3.1
3405; $82.00 ;Bank Transfer;4.2
3406; $96.00 ;Cash;3.9
3407; $61.00 ;Debit Card;4.9
3408; $26.00 ;PayPal;3.7
3409; $99.00 ;PayPal;2.9
3410; $99.00 ;Debit Card;4.4
3411; $96.00 ;Credit Card;2.9
3412; $65.00 ;Credit Card;3.4
3413; $96.00 ;Credit Card;3.4
3414; $44.00 ;Bank Transfer;4.3
3415; $36.00 ;Debit Card;3.1
3416; $53.00 ;PayPal;3.2
3417; $37.00 ;PayPal;5.0
3418; $28.00 ;Debit Card;2.7
3419; $99.00 ;Bank Transfer;3.1
3420; $43.00 ;Cash;4.7
3421; $64.00 ;Cash;3.4
3422; $72.00 ;Venmo;3.8
3423; $88.00 ;Bank Transfer;4.0
3424; $22.00 ;Cash;4.2
3425; $93.00 ;Credit Card;4.8
3426; $67.00 ;Debit Card;3.1
3427; $26.00 ;Credit Card;3.7
3428; $58.00 ;Bank Transfer;3.9
3429; $78.00 ;Credit Card;3.1
3430; $55.00 ;Credit Card;5.0
3431; $97.00 ;Venmo;4.8
3432; $30.00 ;Cash;3.9
3433; $46.00 ;PayPal;3.0
3434; $39.00 ;Bank Transfer;4.2
3435; $26.00 ;Credit Card;2.7
3436; $55.00 ;Credit Card;3.7
3437; $25.00 ;Bank Transfer;3.7
3438; $29.00 ;PayPal;2.8
3439; $59.00 ;Debit Card;3.4
3440; $25.00 ;Credit Card;4.3
3441; $27.00 ;PayPal;3.1
3442; $84.00 ;Bank Transfer;3.9
3443; $43.00 ;PayPal;4.7
3444; $42.00 ;Debit Card;4.9
3445; $56.00 ;Debit Card;3.9
3446; $38.00 ;PayPal;2.9
3447; $50.00 ;Venmo;4.0
3448; $35.00 ;Bank Transfer;2.6
3449; $77.00 ;PayPal;2.5
3450; $52.00 ;PayPal;4.7
3451; $36.00 ;Cash;2.7
3452; $51.00 ;PayPal;4.7
3453; $28.00 ;Venmo;3.0
3454; $87.00 ;Venmo;3.5
3455; $22.00 ;Cash;4.3
3456; $41.00 ;Cash;3.2
3457; $29.00 ;Debit Card;3.1
3458; $44.00 ;Debit Card;4.6
3459; $49.00 ;Venmo;3.8
3460; $51.00 ;Cash;3.3
3461; $49.00 ;Debit Card;2.6
3462; $33.00 ;Cash;4.2
3463; $53.00 ;Credit Card;2.6
3464; $58.00 ;Bank Transfer;3.3
3465; $81.00 ;Credit Card;3.8
3466; $49.00 ;Cash;2.8
3467; $54.00 ;PayPal;2.7
3468; $90.00 ;Credit Card;4.9
3469; $59.00 ;Debit Card;4.1
3470; $39.00 ;Cash;3.8
3471; $45.00 ;Cash;3.1
3472; $27.00 ;Venmo;4.8
3473; $48.00 ;Venmo;2.9
3474; $40.00 ;Credit Card;4.8
3475; $91.00 ;Venmo;4.7
3476; $82.00 ;Bank Transfer;4.7
3477; $38.00 ;Bank Transfer;5.0
3478; $53.00 ;Debit Card;3.3
3479; $94.00 ;Credit Card;3.3
3480; $80.00 ;Debit Card;2.7
3481; $97.00 ;Debit Card;4.5
3482; $68.00 ;Bank Transfer;4.1
3483; $40.00 ;Venmo;3.9
3484; $40.00 ;Cash;2.8
3485; $82.00 ;Credit Card;4.4
3486; $52.00 ;Bank Transfer;4.0
3487; $87.00 ;Debit Card;3.0
3488; $66.00 ;Bank Transfer;4.8
3489; $47.00 ;Cash;3.5
3490; $32.00 ;Debit Card;4.2
3491; $48.00 ;Debit Card;2.9
3492; $76.00 ;Cash;3.0
3493; $22.00 ;PayPal;3.4
3494; $46.00 ;Venmo;3.9
3495; $95.00 ;Venmo;4.4
3496; $44.00 ;Debit Card;4.2
3497; $28.00 ;Credit Card;4.0
3498; $57.00 ;Venmo;3.7
3499; $68.00 ;PayPal;4.4
3500; $39.00 ;Bank Transfer;4.6
3501; $81.00 ;Debit Card;5.0
3502; $91.00 ;Credit Card;3.6
3503; $28.00 ;Bank Transfer;3.5
3504; $77.00 ;PayPal;3.9
3505; $52.00 ;Debit Card;4.1
3506; $78.00 ;Bank Transfer;3.4
3507; $78.00 ;PayPal;4.4
3508; $79.00 ;Venmo;3.5
3509; $29.00 ;Venmo;3.8
3510; $68.00 ;Bank Transfer;3.2
3511; $85.00 ;Credit Card;3.4
3512; $85.00 ;Debit Card;4.6
3513; $68.00 ;PayPal;4.2
3514; $99.00 ;Venmo;5.0
3515; $73.00 ;PayPal;4.7
3516; $88.00 ;Cash;3.8
3517; $60.00 ;Debit Card;3.9
3518; $81.00 ;Bank Transfer;4.6
3519; $96.00 ;Venmo;3.3
3520; $56.00 ;Debit Card;2.7
3521; $29.00 ;Bank Transfer;3.6
3522; $56.00 ;Venmo;3.4
3523; $22.00 ;Bank Transfer;5.0
3524; $45.00 ;Debit Card;3.3
3525; $30.00 ;Venmo;2.8
3526; $60.00 ;PayPal;4.2
3527; $61.00 ;PayPal;2.9
3528; $25.00 ;Bank Transfer;3.0
3529; $54.00 ;Venmo;4.7
3530; $45.00 ;Debit Card;3.0
3531; $78.00 ;Debit Card;2.8
3532; $42.00 ;Bank Transfer;4.4
3533; $65.00 ;Credit Card;5.0
3534; $85.00 ;Credit Card;4.3
3535; $83.00 ;Credit Card;4.1
3536; $40.00 ;Venmo;4.2
3537; $45.00 ;Cash;4.8
3538; $86.00 ;Venmo;4.8
3539; $67.00 ;PayPal;4.6
3540; $27.00 ;Bank Transfer;2.8
3541; $24.00 ;Cash;3.2
3542; $92.00 ;Credit Card;3.5
3543; $66.00 ;PayPal;3.6
3544; $90.00 ;PayPal;3.6
3545; $42.00 ;PayPal;3.1
3546; $99.00 ;Bank Transfer;2.7
3547; $76.00 ;Bank Transfer;3.3
3548; $78.00 ;Cash;3.5
3549; $85.00 ;Cash;4.0
3550; $98.00 ;Debit Card;4.9
3551; $30.00 ;Credit Card;3.3
3552; $35.00 ;PayPal;4.0
3553; $33.00 ;Debit Card;3.8
3554; $91.00 ;Cash;4.9
3555; $68.00 ;Bank Transfer;4.5
3556; $89.00 ;Bank Transfer;4.7
3557; $42.00 ;PayPal;3.2
3558; $53.00 ;Debit Card;3.7
3559; $29.00 ;Cash;3.6
3560; $31.00 ;Venmo;2.6
3561; $29.00 ;Cash;4.1
3562; $33.00 ;Debit Card;4.4
3563; $90.00 ;PayPal;4.3
3564; $24.00 ;PayPal;4.2
3565; $49.00 ;Bank Transfer;3.2
3566; $73.00 ;Bank Transfer;4.5
3567; $89.00 ;Bank Transfer;3.3
3568; $48.00 ;Venmo;4.6
3569; $90.00 ;PayPal;3.5
3570; $92.00 ;Credit Card;4.3
3571; $41.00 ;Debit Card;3.3
3572; $68.00 ;PayPal;3.3
3573; $71.00 ;Credit Card;4.4
3574; $35.00 ;Bank Transfer;4.6
3575; $28.00 ;Bank Transfer;3.4
3576; $26.00 ;Credit Card;4.1
3577; $96.00 ;PayPal;4.1
3578; $51.00 ;Venmo;3.8
3579; $72.00 ;Debit Card;4.9
3580; $33.00 ;Debit Card;2.7
3581; $40.00 ;PayPal;2.6
3582; $72.00 ;Bank Transfer;3.9
3583; $60.00 ;Cash;3.3
3584; $26.00 ;PayPal;4.7
3585; $39.00 ;Credit Card;3.8
3586; $98.00 ;Venmo;4.7
3587; $31.00 ;PayPal;3.0
3588; $96.00 ;Debit Card;4.9
3589; $65.00 ;Venmo;3.7
3590; $34.00 ;Debit Card;3.0
3591; $24.00 ;Debit Card;2.9
3592; $58.00 ;Debit Card;3.5
3593; $58.00 ;Debit Card;3.3
3594; $85.00 ;Cash;4.0
3595; $72.00 ;Cash;4.9
3596; $21.00 ;Debit Card;3.1
3597; $47.00 ;Cash;4.1
3598; $67.00 ;Credit Card;3.4
3599; $76.00 ;Credit Card;3.2
3600; $26.00 ;PayPal;4.1
