Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating;Location ID
2574; $55.00 ;Bank Transfer;4.2;2574
2575; $95.00 ;Bank Transfer;3.6;2575
2576; $94.00 ;Credit Card;3.5;2576
2577; $87.00 ;Cash;3.6;2577
2578; $56.00 ;Bank Transfer;4;2578
2579; $45.00 ;Venmo;3.9;2579
2580; $81.00 ;Cash;3;2580
2581; $67.00 ;Credit Card;4.8;2581
2582; $42.00 ;Bank Transfer;2.8;2582
2583; $47.00 ;Bank Transfer;3.7;2583
2584; $81.00 ;Cash;3.3;2584
2585; $64.00 ;Debit Card;2.6;2585
2586; $24.00 ;Venmo;2.6;2586
2587; $63.00 ;Cash;4.1;2587
2588; $96.00 ;Bank Transfer;3.6;2588
2589; $67.00 ;PayPal;3.4;2589
2590; $28.00 ;Credit Card;4.9;2590
2591; $95.00 ;Debit Card;4;2591
2592; $71.00 ;Credit Card;3.7;2592
2593; $32.00 ;Credit Card;2.9;2593
2594; $91.00 ;Credit Card;3.8;2594
2595; $24.00 ;Debit Card;4.1;2595
2596; $88.00 ;PayPal;4.2;2596
2597; $79.00 ;Venmo;4.6;2597
2598; $32.00 ;Debit Card;4.4;2598
2599; $56.00 ;PayPal;2.6;2599
2600; $59.00 ;Credit Card;3.8;2600
2601; $87.00 ;Venmo;3.4;2601
2602; $20.00 ;Debit Card;4;2602
2603; $65.00 ;Debit Card;4.9;2603
2604; $78.00 ;PayPal;4;2604
2605; $61.00 ;Venmo;3;2605
2606; $55.00 ;Debit Card;3.2;2606
2607; $82.00 ;Cash;4.4;2607
2608; $29.00 ;Cash;4.1;2608
2609; $80.00 ;Venmo;3.1;2609
2610; $27.00 ;PayPal;2.6;2610
2611; $63.00 ;Debit Card;2.8;2611
2612; $36.00 ;Credit Card;4;2612
2613; $35.00 ;Bank Transfer;2.8;2613
2614; $57.00 ;PayPal;4.5;2614
2615; $49.00 ;Debit Card;2.6;2615
2616; $86.00 ;Cash;2.9;2616
2617; $37.00 ;PayPal;4;2617
2618; $50.00 ;Cash;2.9;2618
2619; $92.00 ;PayPal;3;2619
2620; $99.00 ;Cash;4.2;2620
2621; $27.00 ;Credit Card;3;2621
2622; $97.00 ;Venmo;4.9;2622
2623; $35.00 ;PayPal;4.1;2623
2624; $50.00 ;Bank Transfer;3.4;2624
2625; $87.00 ;Debit Card;4.1;2625
2626; $80.00 ;Credit Card;5;2626
2627; $100.00 ;PayPal;3.8;2627
2628; $69.00 ;Bank Transfer;3.5;2628
2629; $30.00 ;Credit Card;2.9;2629
2630; $86.00 ;Venmo;4;2630
2631; $68.00 ;Credit Card;4.1;2631
2632; $31.00 ;Cash;4.8;2632
2633; $83.00 ;Credit Card;3;2633
2634; $75.00 ;Cash;4.7;2634
2635; $82.00 ;Credit Card;3.7;2635
2636; $20.00 ;Cash;3.4;2636
2637; $42.00 ;Cash;3.2;2637
2638; $41.00 ;PayPal;3.9;2638
2639; $21.00 ;Credit Card;2.9;2639
2640; $22.00 ;PayPal;3.2;2640
2641; $88.00 ;Venmo;3;2641
2642; $74.00 ;Venmo;4.4;2642
2643; $36.00 ;Venmo;2.9;2643
2644; $63.00 ;PayPal;3.3;2644
2645; $44.00 ;Credit Card;4.6;2645
2646; $58.00 ;Cash;3.2;2646
2647; $59.00 ;Venmo;3.5;2647
2648; $79.00 ;Venmo;4.2;2648
2649; $50.00 ;Credit Card;3;2649
2650; $71.00 ;Credit Card;4.3;2650
2651; $71.00 ;Venmo;3.5;2651
2652; $39.00 ;Venmo;4.2;2652
2653; $98.00 ;PayPal;2.8;2653
2654; $56.00 ;Debit Card;4.3;2654
2655; $33.00 ;Credit Card;3;2655
2656; $71.00 ;Bank Transfer;4.6;2656
2657; $65.00 ;Debit Card;2.6;2657
2658; $73.00 ;PayPal;4.9;2658
2659; $91.00 ;PayPal;3.6;2659
2660; $80.00 ;Venmo;2.5;2660
2661; $98.00 ;Cash;3.3;2661
2662; $42.00 ;PayPal;2.7;2662
2663; $37.00 ;Cash;4;2663
2664; $39.00 ;PayPal;2.7;2664
2665; $75.00 ;Cash;3.1;2665
2666; $60.00 ;Credit Card;4.2;2666
2667; $46.00 ;Debit Card;2.7;2667
2668; $67.00 ;Debit Card;2.7;2668
2669; $100.00 ;Venmo;2.7;2669
2670; $42.00 ;Venmo;2.8;2670
2671; $20.00 ;Debit Card;3.1;2671
2672; $97.00 ;Cash;3.8;2672
2673; $65.00 ;Credit Card;4.2;2673
2674; $78.00 ;Venmo;4.4;2674
2675; $36.00 ;Venmo;3.4;2675
2676; $52.00 ;Cash;4.3;2676
2677; $87.00 ;Debit Card;3.3;2677
2678; $34.00 ;PayPal;2.8;2678
2679; $61.00 ;PayPal;3.6;2679
2680; $62.00 ;Cash;2.6;2680
2681; $35.00 ;Credit Card;3.5;2681
2682; $63.00 ;Credit Card;4;2682
2683; $60.00 ;PayPal;3.4;2683
2684; $65.00 ;Debit Card;3.5;2684
2685; $59.00 ;Bank Transfer;3.8;2685
2686; $76.00 ;Debit Card;2.6;2686
2687; $24.00 ;PayPal;2.6;2687
2688; $72.00 ;Debit Card;3.2;2688
2689; $51.00 ;Bank Transfer;2.6;2689
2690; $46.00 ;Venmo;3.1;2690
2691; $21.00 ;Venmo;4.5;2691
2692; $93.00 ;Venmo;3;2692
2693; $88.00 ;Credit Card;3.9;2693
2694; $94.00 ;Credit Card;2.9;2694
2695; $27.00 ;Cash;4.9;2695
2696; $41.00 ;Venmo;3.4;2696
2697; $63.00 ;Venmo;3.8;2697
2698; $58.00 ;Debit Card;2.9;2698
2699; $94.00 ;Venmo;2.9;2699
2700; $94.00 ;Debit Card;3.3;2700
2701; $89.00 ;Credit Card;4.1;2701
2702; $94.00 ;Venmo;4.5;2702
2703; $66.00 ;Bank Transfer;2.8;2703
2704; $39.00 ;PayPal;3.7;2704
2705; $81.00 ;Venmo;3.7;2705
2706; $35.00 ;Bank Transfer;4.4;2706
2707; $99.00 ;Credit Card;3.5;2707
2708; $82.00 ;Bank Transfer;3.1;2708
2709; $35.00 ;Venmo;3.3;2709
2710; $32.00 ;Bank Transfer;4.1;2710
2711; $85.00 ;PayPal;3.8;2711
2712; $68.00 ;Venmo;4;2712
2713; $36.00 ;PayPal;4.3;2713
2714; $67.00 ;Bank Transfer;2.9;2714
2715; $68.00 ;PayPal;4.9;2715
2716; $97.00 ;PayPal;3.5;2716
2717; $95.00 ;Credit Card;3;2717
2718; $78.00 ;Venmo;3.4;2718
2719; $63.00 ;Credit Card;4;2719
2720; $57.00 ;Cash;3.7;2720
2721; $26.00 ;PayPal;4.5;2721
2722; $42.00 ;PayPal;3.5;2722
2723; $36.00 ;PayPal;4.9;2723
2724; $24.00 ;Debit Card;2.7;2724
2725; $77.00 ;Debit Card;4;2725
2726; $45.00 ;Credit Card;3.2;2726
2727; $45.00 ;Cash;2.8;2727
2728; $33.00 ;Credit Card;3.8;2728
2729; $52.00 ;Credit Card;3;2729
2730; $59.00 ;Cash;2.6;2730
2731; $89.00 ;Credit Card;3.9;2731
2732; $60.00 ;Cash;3.8;2732
2733; $46.00 ;Bank Transfer;2.6;2733
2734; $39.00 ;Debit Card;3.1;2734
2735; $29.00 ;Venmo;2.9;2735
2736; $76.00 ;Credit Card;2.8;2736
2737; $100.00 ;Cash;4.3;2737
2738; $47.00 ;Venmo;4.1;2738
2739; $97.00 ;Debit Card;3.6;2739
2740; $72.00 ;Credit Card;4.4;2740
2741; $99.00 ;Debit Card;2.6;2741
2742; $66.00 ;Cash;2.5;2742
2743; $45.00 ;Debit Card;2.7;2743
2744; $24.00 ;Credit Card;4.6;2744
2745; $84.00 ;Venmo;4.2;2745
2746; $84.00 ;Cash;4.2;2746
2747; $90.00 ;Credit Card;3.4;2747
2748; $32.00 ;Venmo;2.5;2748
2749; $90.00 ;Cash;3.3;2749
2750; $55.00 ;Cash;4.9;2750
2751; $41.00 ;Credit Card;2.6;2751
2752; $62.00 ;Cash;3.2;2752
2753; $94.00 ;Credit Card;4.6;2753
2754; $64.00 ;Bank Transfer;4;2754
2755; $89.00 ;PayPal;3.7;2755
2756; $33.00 ;Bank Transfer;4;2756
2757; $92.00 ;PayPal;3.3;2757
2758; $20.00 ;Credit Card;4.6;2758
2759; $67.00 ;Credit Card;2.7;2759
2760; $21.00 ;PayPal;3.7;2760
2761; $91.00 ;PayPal;3.4;2761
2762; $88.00 ;Debit Card;4.4;2762
2763; $80.00 ;Credit Card;3.2;2763
2764; $73.00 ;Debit Card;3.8;2764
2765; $67.00 ;Cash;4.5;2765
2766; $38.00 ;Debit Card;2.9;2766
2767; $83.00 ;Bank Transfer;3.2;2767
2768; $59.00 ;Cash;4.7;2768
2769; $69.00 ;Venmo;4.8;2769
2770; $60.00 ;PayPal;2.9;2770
2771; $21.00 ;Debit Card;2.6;2771
2772; $21.00 ;Venmo;4.3;2772
2773; $84.00 ;Cash;2.8;2773
2774; $62.00 ;Credit Card;3.9;2774
2775; $62.00 ;Cash;4.5;2775
2776; $72.00 ;Venmo;4.8;2776
2777; $44.00 ;Venmo;2.7;2777
2778; $39.00 ;Cash;4.4;2778
2779; $90.00 ;Credit Card;5;2779
2780; $47.00 ;Credit Card;3.5;2780
2781; $65.00 ;Credit Card;4.7;2781
2782; $67.00 ;Venmo;4;2782
2783; $85.00 ;Venmo;4.6;2783
2784; $59.00 ;Cash;2.9;2784
2785; $46.00 ;Bank Transfer;3.2;2785
2786; $81.00 ;Cash;4.2;2786
2787; $21.00 ;Venmo;3.5;2787
2788; $49.00 ;Debit Card;3.6;2788
2789; $33.00 ;Credit Card;2.9;2789
2790; $61.00 ;Cash;3.1;2790
2791; $47.00 ;PayPal;4.2;2791
2792; $60.00 ;Venmo;4.3;2792
2793; $82.00 ;Debit Card;3.6;2793
2794; $90.00 ;Debit Card;4.6;2794
2795; $42.00 ;PayPal;3.9;2795
2796; $47.00 ;Credit Card;3.5;2796
2797; $88.00 ;PayPal;2.5;2797
2798; $83.00 ;PayPal;3.6;2798
2799; $23.00 ;Credit Card;2.8;2799
2800; $71.00 ;Venmo;4.9;2800
2801; $27.00 ;Credit Card;2.9;2801
2802; $46.00 ;Debit Card;4.1;2802
2803; $56.00 ;PayPal;5;2803
2804; $51.00 ;PayPal;4;2804
2805; $52.00 ;Cash;4.2;2805
2806; $61.00 ;Bank Transfer;4;2806
2807; $66.00 ;PayPal;3;2807
2808; $50.00 ;Cash;3.7;2808
2809; $88.00 ;Debit Card;3;2809
2810; $59.00 ;Cash;4.9;2810
2811; $96.00 ;Bank Transfer;2.5;2811
2812; $44.00 ;Bank Transfer;4.3;2812
2813; $73.00 ;Venmo;4.8;2813
2814; $92.00 ;Debit Card;3.6;2814
2815; $27.00 ;Bank Transfer;3;2815
2816; $63.00 ;Venmo;2.6;2816
2817; $39.00 ;Bank Transfer;4.2;2817
2818; $74.00 ;Cash;4.8;2818
2819; $98.00 ;Cash;2.6;2819
2820; $23.00 ;Bank Transfer;2.5;2820
2821; $90.00 ;Bank Transfer;4.7;2821
2822; $49.00 ;Credit Card;4.8;2822
2823; $77.00 ;PayPal;3.9;2823
2824; $57.00 ;Cash;3.6;2824
2825; $27.00 ;Venmo;4;2825
2826; $59.00 ;Venmo;3.2;2826
2827; $61.00 ;Credit Card;2.7;2827
2828; $48.00 ;Bank Transfer;3.2;2828
2829; $25.00 ;Cash;3;2829
2830; $72.00 ;Bank Transfer;3.7;2830
2831; $21.00 ;Bank Transfer;2.7;2831
2832; $40.00 ;Debit Card;4.1;2832
2833; $30.00 ;Bank Transfer;3.9;2833
2834; $94.00 ;Venmo;4.4;2834
2835; $94.00 ;Cash;2.8;2835
2836; $97.00 ;Debit Card;4.8;2836
2837; $79.00 ;Venmo;3.1;2837
2838; $43.00 ;Credit Card;3.2;2838
2839; $60.00 ;Venmo;4.2;2839
2840; $48.00 ;Cash;4.9;2840
2841; $49.00 ;PayPal;4.5;2841
2842; $84.00 ;Credit Card;4.4;2842
2843; $63.00 ;Cash;4.1;2843
2844; $31.00 ;Debit Card;3.2;2844
2845; $87.00 ;Debit Card;4.1;2845
2846; $40.00 ;Credit Card;2.7;2846
2847; $63.00 ;Credit Card;4.3;2847
2848; $94.00 ;Credit Card;3.6;2848
2849; $55.00 ;Venmo;3.3;2849
2850; $33.00 ;Venmo;4.7;2850
2851; $26.00 ;Venmo;4;2851
2852; $89.00 ;Credit Card;4.7;2852
2853; $70.00 ;Venmo;4.1;2853
2854; $73.00 ;Cash;4.1;2854
2855; $74.00 ;Venmo;3.5;2855
2856; $30.00 ;Cash;4.7;2856
2857; $55.00 ;Venmo;4.4;2857
2858; $41.00 ;Credit Card;2.9;2858
2859; $93.00 ;Bank Transfer;3.4;2859
2860; $38.00 ;Venmo;3.3;2860
2861; $61.00 ;Bank Transfer;2.5;2861
2862; $71.00 ;Debit Card;3.4;2862
2863; $60.00 ;Debit Card;3.4;2863
2864; $84.00 ;PayPal;4.3;2864
2865; $25.00 ;Credit Card;4.6;2865
2866; $64.00 ;Cash;3.3;2866
2867; $82.00 ;Credit Card;2.9;2867
2868; $93.00 ;Debit Card;3.3;2868
2869; $93.00 ;Debit Card;3.9;2869
2870; $57.00 ;Debit Card;3.7;2870
2871; $76.00 ;Credit Card;4.1;2871
2872; $37.00 ;Venmo;3;2872
2873; $94.00 ;Venmo;4.1;2873
2874; $26.00 ;Credit Card;4.9;2874
2875; $29.00 ;Credit Card;4.9;2875
2876; $58.00 ;Bank Transfer;4.7;2876
2877; $93.00 ;Cash;3.9;2877
2878; $90.00 ;Bank Transfer;4.7;2878
2879; $45.00 ;Venmo;4.7;2879
2880; $33.00 ;Debit Card;3.4;2880
2881; $73.00 ;Bank Transfer;3.4;2881
2882; $29.00 ;Debit Card;4.9;2882
2883; $79.00 ;Debit Card;2.9;2883
2884; $85.00 ;Venmo;4.2;2884
2885; $82.00 ;Credit Card;4;2885
2886; $32.00 ;PayPal;4.2;2886
2887; $62.00 ;PayPal;2.7;2887
2888; $22.00 ;Credit Card;4;2888
2889; $82.00 ;Cash;4;2889
2890; $61.00 ;Debit Card;4.3;2890
2891; $61.00 ;Cash;2.6;2891
2892; $99.00 ;Credit Card;2.9;2892
2893; $66.00 ;Cash;3.4;2893
2894; $26.00 ;PayPal;2.6;2894
2895; $44.00 ;Bank Transfer;3.1;2895
2896; $90.00 ;Bank Transfer;2.7;2896
2897; $23.00 ;Credit Card;4.8;2897
2898; $25.00 ;PayPal;4.7;2898
2899; $55.00 ;Bank Transfer;5;2899
2900; $96.00 ;Venmo;4.2;2900
2901; $27.00 ;Venmo;3.2;2901
2902; $23.00 ;Debit Card;3.9;2902
2903; $60.00 ;Credit Card;2.7;2903
2904; $37.00 ;Debit Card;3.1;2904
2905; $54.00 ;Venmo;4.5;2905
2906; $42.00 ;Debit Card;3.5;2906
2907; $52.00 ;Cash;3.1;2907
2908; $52.00 ;Debit Card;4.8;2908
2909; $89.00 ;Bank Transfer;3.2;2909
2910; $38.00 ;Credit Card;2.8;2910
2911; $64.00 ;PayPal;4.4;2911
2912; $70.00 ;Cash;3.2;2912
2913; $68.00 ;Credit Card;4.1;2913
2914; $28.00 ;Bank Transfer;4.2;2914
2915; $63.00 ;Credit Card;4.3;2915
2916; $65.00 ;Venmo;2.7;2916
2917; $82.00 ;Credit Card;3.7;2917
2918; $20.00 ;Debit Card;4.9;2918
2919; $51.00 ;Venmo;3.4;2919
2920; $79.00 ;Debit Card;4.5;2920
2921; $73.00 ;PayPal;4.2;2921
2922; $51.00 ;Credit Card;2.8;2922
2923; $75.00 ;Venmo;3.1;2923
2924; $25.00 ;Debit Card;4.1;2924
2925; $84.00 ;PayPal;4.9;2925
2926; $31.00 ;PayPal;2.9;2926
2927; $42.00 ;PayPal;4.2;2927
2928; $39.00 ;PayPal;4.5;2928
2929; $20.00 ;Credit Card;2.6;2929
2930; $21.00 ;Cash;2.6;2930
2931; $75.00 ;Venmo;3.9;2931
2932; $61.00 ;Credit Card;3.5;2932
2933; $38.00 ;PayPal;4.1;2933
2934; $88.00 ;Credit Card;3.1;2934
2935; $65.00 ;Credit Card;3.9;2935
2936; $66.00 ;Venmo;4.8;2936
2937; $62.00 ;PayPal;3;2937
2938; $56.00 ;PayPal;3.7;2938
2939; $55.00 ;Credit Card;4.6;2939
2940; $33.00 ;Bank Transfer;4.4;2940
2941; $21.00 ;Cash;3.1;2941
2942; $92.00 ;Cash;3.1;2942
2943; $99.00 ;Debit Card;3.6;2943
2944; $27.00 ;Venmo;3.9;2944
2945; $56.00 ;Debit Card;3.5;2945
2946; $38.00 ;Debit Card;2.9;2946
2947; $82.00 ;Credit Card;2.9;2947
2948; $39.00 ;Debit Card;3.1;2948
2949; $59.00 ;Credit Card;3.9;2949
2950; $31.00 ;Bank Transfer;4.7;2950
2951; $99.00 ;Credit Card;4.6;2951
2952; $64.00 ;Venmo;3.6;2952
2953; $40.00 ;Debit Card;3.1;2953
2954; $31.00 ;Venmo;2.8;2954
2955; $71.00 ;Credit Card;3.5;2955
2956; $62.00 ;PayPal;3.5;2956
2957; $70.00 ;Cash;4.3;2957
2958; $90.00 ;Venmo;4.2;2958
2959; $64.00 ;Venmo;2.7;2959
2960; $28.00 ;Venmo;4.3;2960
2961; $70.00 ;Cash;2.5;2961
2962; $25.00 ;Bank Transfer;3.4;2962
2963; $93.00 ;Debit Card;4.7;2963
2964; $88.00 ;Venmo;2.9;2964
2965; $96.00 ;Venmo;4.9;2965
2966; $45.00 ;Cash;2.8;2966
2967; $76.00 ;Cash;3;2967
2968; $67.00 ;Bank Transfer;4;2968
2969; $76.00 ;Debit Card;3.1;2969
2970; $57.00 ;Cash;4.2;2970
2971; $39.00 ;Cash;3.5;2971
2972; $72.00 ;Bank Transfer;3.2;2972
2973; $49.00 ;Venmo;4.4;2973
2974; $32.00 ;Venmo;3.3;2974
2975; $41.00 ;Bank Transfer;4.3;2975
2976; $91.00 ;Cash;4.4;2976
2977; $83.00 ;Bank Transfer;4.9;2977
2978; $65.00 ;Bank Transfer;3.3;2978
2979; $84.00 ;Bank Transfer;4.9;2979
2980; $24.00 ;Bank Transfer;4.4;2980
2981; $97.00 ;PayPal;3.5;2981
2982; $90.00 ;PayPal;4.7;2982
2983; $44.00 ;Cash;4.7;2983
2984; $67.00 ;Debit Card;2.9;2984
2985; $81.00 ;Credit Card;3.6;2985
2986; $35.00 ;Debit Card;3.2;2986
2987; $31.00 ;Credit Card;4;2987
2988; $35.00 ;Venmo;3.5;2988
2989; $20.00 ;Credit Card;3.1;2989
2990; $97.00 ;Credit Card;3.3;2990
2991; $56.00 ;Venmo;4;2991
2992; $23.00 ;Cash;4.9;2992
2993; $67.00 ;Cash;4.9;2993
2994; $41.00 ;Debit Card;3.7;2994
2995; $35.00 ;PayPal;4.1;2995
2996; $95.00 ;Debit Card;2.9;2996
2997; $74.00 ;Venmo;4.8;2997
2998; $94.00 ;Bank Transfer;4.8;2998
2999; $34.00 ;Venmo;2.5;2999
3000; $37.00 ;Bank Transfer;3.9;3000
3001; $73.00 ;Venmo;2.5;3001
3002; $48.00 ;Venmo;3.3;3002
3003; $55.00 ;Bank Transfer;3.9;3003
3004; $72.00 ;Debit Card;3.3;3004
3005; $31.00 ;Bank Transfer;4;3005
3006; $70.00 ;Credit Card;4.9;3006
3007; $33.00 ;Debit Card;3.5;3007
3008; $22.00 ;Bank Transfer;4.3;3008
3009; $73.00 ;PayPal;3.6;3009
3010; $21.00 ;Bank Transfer;3.5;3010
3011; $26.00 ;Cash;3.1;3011
3012; $93.00 ;Venmo;3;3012
3013; $32.00 ;PayPal;2.9;3013
3014; $58.00 ;Debit Card;4.1;3014
3015; $93.00 ;Debit Card;3.8;3015
3016; $68.00 ;Debit Card;4;3016
3017; $20.00 ;Venmo;3.7;3017
3018; $32.00 ;Venmo;3.6;3018
3019; $37.00 ;PayPal;3;3019
3020; $40.00 ;Credit Card;4.5;3020
3021; $58.00 ;Venmo;3.4;3021
3022; $85.00 ;Venmo;3.9;3022
3023; $38.00 ;Credit Card;3;3023
3024; $27.00 ;Cash;4.5;3024
3025; $45.00 ;Debit Card;2.8;3025
3026; $63.00 ;Bank Transfer;4.6;3026
3027; $43.00 ;Debit Card;3.6;3027
3028; $67.00 ;Venmo;3.5;3028
3029; $63.00 ;Cash;2.9;3029
3030; $28.00 ;Debit Card;2.6;3030
3031; $59.00 ;Cash;4.3;3031
3032; $22.00 ;Credit Card;4.9;3032
3033; $68.00 ;Debit Card;3;3033
3034; $84.00 ;Venmo;2.6;3034
3035; $82.00 ;Credit Card;4.1;3035
3036; $30.00 ;Venmo;4.7;3036
3037; $57.00 ;Bank Transfer;2.8;3037
3038; $53.00 ;Credit Card;4.2;3038
3039; $50.00 ;Cash;4.2;3039
3040; $37.00 ;Venmo;3.1;3040
3041; $90.00 ;Debit Card;3;3041
3042; $45.00 ;Credit Card;2.9;3042
3043; $63.00 ;Cash;4.5;3043
3044; $76.00 ;Bank Transfer;4.7;3044
3045; $54.00 ;Credit Card;4.6;3045
3046; $90.00 ;Venmo;3.3;3046
3047; $99.00 ;Credit Card;4.9;3047
3048; $100.00 ;Debit Card;2.6;3048
3049; $98.00 ;Cash;4.3;3049
3050; $33.00 ;PayPal;4.4;3050
3051; $85.00 ;Credit Card;2.9;3051
3052; $62.00 ;Venmo;3.2;3052
3053; $70.00 ;PayPal;2.6;3053
3054; $53.00 ;Bank Transfer;4.5;3054
3055; $96.00 ;Cash;3.4;3055
3056; $40.00 ;Bank Transfer;3.7;3056
3057; $83.00 ;Credit Card;3.3;3057
3058; $66.00 ;Debit Card;3.7;3058
3059; $82.00 ;PayPal;2.6;3059
3060; $65.00 ;Credit Card;4.7;3060
3061; $54.00 ;Cash;3.9;3061
3062; $70.00 ;Venmo;2.5;3062
3063; $47.00 ;Bank Transfer;3.2;3063
3064; $34.00 ;Venmo;3.9;3064
3065; $75.00 ;PayPal;4.2;3065
3066; $85.00 ;PayPal;4.8;3066
3067; $57.00 ;Debit Card;3.7;3067
3068; $90.00 ;Debit Card;2.6;3068
3069; $28.00 ;Venmo;2.9;3069
3070; $39.00 ;Venmo;3.5;3070
3071; $43.00 ;Debit Card;2.7;3071
3072; $91.00 ;Debit Card;4;3072
3073; $73.00 ;Venmo;4.6;3073
3074; $28.00 ;PayPal;4.7;3074
3075; $31.00 ;Bank Transfer;4.1;3075
3076; $61.00 ;Debit Card;3.3;3076
3077; $98.00 ;Cash;4.3;3077
3078; $95.00 ;Cash;4.3;3078
3079; $97.00 ;Bank Transfer;4.8;3079
3080; $99.00 ;Bank Transfer;3;3080
3081; $52.00 ;Debit Card;4.6;3081
3082; $48.00 ;Debit Card;4.7;3082
3083; $97.00 ;Credit Card;4.1;3083
3084; $60.00 ;Bank Transfer;3.6;3084
3085; $42.00 ;Credit Card;4.1;3085
3086; $88.00 ;Venmo;3.2;3086
3087; $32.00 ;Credit Card;2.7;3087
3088; $39.00 ;Debit Card;4.5;3088
3089; $57.00 ;PayPal;4.4;3089
3090; $48.00 ;Credit Card;2.8;3090
3091; $27.00 ;Bank Transfer;4;3091
3092; $77.00 ;Bank Transfer;3;3092
3093; $51.00 ;Credit Card;4.1;3093
3094; $94.00 ;Venmo;3;3094
3095; $92.00 ;Venmo;2.5;3095
3096; $63.00 ;PayPal;3.5;3096
3097; $74.00 ;Cash;3.4;3097
3098; $98.00 ;Cash;3.3;3098
3099; $96.00 ;Credit Card;3.1;3099
3100; $66.00 ;Credit Card;4.4;3100
3101; $29.00 ;Cash;4.4;3101
3102; $30.00 ;Bank Transfer;4.6;3102
3103; $97.00 ;Venmo;2.6;3103
3104; $45.00 ;Credit Card;2.6;3104
3105; $63.00 ;Credit Card;4.9;3105
3106; $40.00 ;Credit Card;2.8;3106
3107; $25.00 ;Debit Card;3.6;3107
3108; $87.00 ;Cash;3.8;3108
3109; $63.00 ;Credit Card;3.8;3109
3110; $33.00 ;PayPal;3.1;3110
3111; $43.00 ;Credit Card;2.8;3111
3112; $74.00 ;PayPal;3.5;3112
3113; $25.00 ;Credit Card;4.1;3113
3114; $51.00 ;Venmo;3.8;3114
3115; $94.00 ;Credit Card;4;3115
3116; $46.00 ;PayPal;4.4;3116
3117; $42.00 ;Debit Card;3.9;3117
3118; $54.00 ;PayPal;3.2;3118
3119; $74.00 ;PayPal;4.9;3119
3120; $86.00 ;PayPal;3.4;3120
3121; $44.00 ;Venmo;4;3121
3122; $74.00 ;Venmo;4.4;3122
3123; $46.00 ;PayPal;3.5;3123
3124; $23.00 ;Debit Card;4.3;3124
3125; $24.00 ;Debit Card;2.9;3125
3126; $21.00 ;Bank Transfer;2.8;3126
3127; $51.00 ;Debit Card;4.8;3127
3128; $32.00 ;Cash;4.4;3128
3129; $61.00 ;PayPal;4;3129
3130; $34.00 ;Bank Transfer;3.3;3130
3131; $58.00 ;Bank Transfer;4.7;3131
3132; $32.00 ;Venmo;2.9;3132
3133; $35.00 ;PayPal;3.9;3133
3134; $71.00 ;PayPal;2.6;3134
3135; $67.00 ;PayPal;2.5;3135
3136; $22.00 ;Bank Transfer;4.7;3136
3137; $41.00 ;Credit Card;3.9;3137
3138; $36.00 ;Venmo;2.7;3138
3139; $25.00 ;PayPal;3.9;3139
3140; $75.00 ;PayPal;2.8;3140
3141; $26.00 ;Bank Transfer;3.1;3141
3142; $29.00 ;PayPal;4.8;3142
3143; $100.00 ;PayPal;4;3143
3144; $22.00 ;Credit Card;4.3;3144
3145; $37.00 ;Credit Card;3.4;3145
3146; $68.00 ;Debit Card;3.4;3146
3147; $59.00 ;Venmo;3.8;3147
3148; $67.00 ;Bank Transfer;2.9;3148
3149; $23.00 ;Credit Card;3.7;3149
3150; $56.00 ;PayPal;3.4;3150
3151; $39.00 ;Credit Card;3.8;3151
3152; $82.00 ;Bank Transfer;4.7;3152
3153; $41.00 ;Cash;3.4;3153
3154; $36.00 ;Venmo;3;3154
3155; $83.00 ;PayPal;2.8;3155
3156; $38.00 ;PayPal;4.4;3156
3157; $78.00 ;PayPal;3.6;3157
3158; $100.00 ;Cash;4.6;3158
3159; $42.00 ;Venmo;4.6;3159
3160; $36.00 ;PayPal;4.9;3160
3161; $80.00 ;Cash;3.2;3161
3162; $35.00 ;Debit Card;4.9;3162
3163; $91.00 ;Debit Card;3.8;3163
3164; $42.00 ;PayPal;2.9;3164
3165; $91.00 ;Cash;4.5;3165
3166; $69.00 ;Cash;2.7;3166
3167; $86.00 ;Cash;4.9;3167
3168; $35.00 ;Cash;4;3168
3169; $76.00 ;PayPal;3.2;3169
3170; $83.00 ;Cash;4.5;3170
3171; $56.00 ;Venmo;4;3171
3172; $94.00 ;PayPal;4;3172
3173; $81.00 ;Credit Card;4.3;3173
3174; $31.00 ;Debit Card;4.6;3174
3175; $48.00 ;Bank Transfer;3.9;3175
3176; $62.00 ;Venmo;2.8;3176
3177; $28.00 ;Venmo;4.7;3177
3178; $54.00 ;Credit Card;4;3178
3179; $33.00 ;Credit Card;3.1;3179
3180; $83.00 ;Cash;4.3;3180
3181; $68.00 ;Debit Card;3.5;3181
3182; $83.00 ;Credit Card;3.9;3182
3183; $99.00 ;Credit Card;4;3183
3184; $76.00 ;Bank Transfer;3;3184
3185; $21.00 ;Cash;4.8;3185
3186; $45.00 ;Venmo;4;3186
3187; $32.00 ;Credit Card;2.5;3187
3188; $98.00 ;Debit Card;4;3188
3189; $54.00 ;Venmo;2.7;3189
3190; $54.00 ;Cash;3.5;3190
3191; $50.00 ;Credit Card;3.4;3191
3192; $59.00 ;Venmo;3.7;3192
3193; $64.00 ;Bank Transfer;3.8;3193
3194; $70.00 ;Cash;4.7;3194
3195; $93.00 ;PayPal;4.8;3195
3196; $27.00 ;Bank Transfer;4.2;3196
3197; $35.00 ;Debit Card;3.3;3197
